        Date        hcnps_intlk_cz_t_front_38
2023-10-06 03:00:00                    16.987
2023-10-06 03:00:51                    17.027
2023-10-06 03:01:18                    16.987
2023-10-06 03:03:59                    17.012
2023-10-06 03:11:10                    17.034
2023-10-06 03:11:37                    17.004
2023-10-06 03:12:04                    17.046
2023-10-06 03:12:57                    17.025
2023-10-06 03:13:24                    17.055
2023-10-06 03:16:06                    17.076
2023-10-06 03:16:59                    17.044
2023-10-06 03:17:26                    17.066
2023-10-06 03:20:35                    17.089
2023-10-06 03:25:30                    17.114
2023-10-06 03:25:57                    17.084
2023-10-06 03:26:51                    17.107
2023-10-06 03:28:12                    17.074
2023-10-06 03:28:39                    17.099
2023-10-06 03:29:32                    17.121
2023-10-06 03:29:59                    17.097
2023-10-06 03:33:07                    17.121
2023-10-06 03:34:01                    17.094
2023-10-06 03:34:55                    17.119
2023-10-06 03:35:49                    17.092
2023-10-06 03:39:24                    17.121
2023-10-06 03:39:51                    17.099
2023-10-06 03:40:45                    17.121
2023-10-06 03:41:38                    17.089
2023-10-06 03:42:59                    17.116
2023-10-06 03:52:24                    17.094
2023-10-06 03:53:18                    17.116
2023-10-06 03:58:40                    17.089
2023-10-06 04:00:28                    17.114
2023-10-06 04:00:55                    17.144
2023-10-06 04:01:22                    17.102
2023-10-06 04:07:11                    17.124
2023-10-06 04:08:05                    17.102
2023-10-06 04:09:26                    17.124
2023-10-06 04:10:19                    17.102
2023-10-06 04:33:38                    17.079
2023-10-06 04:38:07                    17.109
2023-10-06 04:39:27                    17.089
2023-10-06 04:43:56                    17.062
2023-10-06 04:44:23                    17.099
2023-10-06 04:45:44                    17.077
2023-10-06 04:46:38                    17.099
2023-10-06 04:47:05                    17.069
2023-10-06 04:48:52                    17.094
2023-10-06 04:53:21                    17.069
2023-10-06 04:54:15                    17.094
2023-10-06 04:55:36                    17.072
2023-10-06 04:56:02                    17.094
2023-10-06 04:58:44                    17.065
2023-10-06 04:59:11                    17.102
2023-10-06 05:00:31                    17.079
2023-10-06 05:26:31                    17.057
2023-10-06 05:28:19                    17.079
2023-10-06 05:31:27                    17.049
2023-10-06 05:38:37                    17.071
2023-10-06 05:39:31                    17.029
2023-10-06 05:41:46                    17.056
2023-10-06 05:43:06                    17.034
2023-10-06 05:44:54                     17.01
2023-10-06 05:45:21                    17.056
2023-10-06 05:45:48                    17.023
2023-10-06 05:49:23                    17.051
2023-10-06 05:49:50                     17.02
2023-10-06 05:51:37                    16.991
2023-10-06 05:52:04                     17.02
2023-10-06 05:56:06                    16.984
2023-10-06 05:56:33                    17.007
2023-10-06 05:57:54                    16.985
2023-10-06 06:01:29                    17.007
2023-10-06 06:01:56                    16.985
2023-10-06 06:08:12                    16.962
2023-10-06 06:09:06                    16.985
2023-10-06 06:14:02                    16.953
2023-10-06 06:14:56                    16.992
2023-10-06 06:15:50                     16.97
2023-10-06 06:32:52                    16.935
2023-10-06 06:33:18                    16.958
2023-10-06 06:46:18                    16.935
2023-10-06 06:48:06                    16.958
2023-10-06 06:53:02                    16.933
2023-10-06 06:55:43                     16.97
2023-10-06 06:56:10                    16.943
2023-10-06 07:04:41                     16.92
2023-10-06 07:06:29                    16.945
2023-10-06 07:11:24                    16.917
2023-10-06 07:21:16                    16.891
2023-10-06 07:23:31                    16.911
2023-10-06 07:25:18                    16.885
2023-10-06 07:31:35                    16.908
2023-10-06 07:32:28                    16.885
2023-10-06 07:42:20                     16.91
2023-10-06 07:44:08                    16.888
2023-10-06 07:46:22                    16.855
2023-10-06 07:46:49                    16.885
2023-10-06 07:48:37                    16.865
2023-10-06 07:49:03                     16.89
2023-10-06 07:49:30                    16.868
2023-10-06 07:53:59                    16.902
2023-10-06 07:54:53                    16.866
2023-10-06 08:00:43                     16.89
2023-10-06 08:01:10                    16.858
2023-10-06 08:12:22                    16.837
2023-10-06 08:12:49                    16.858
2023-10-06 08:16:51                    16.822
2023-10-06 08:17:18                    16.872
2023-10-06 08:18:12                    16.842
2023-10-06 08:19:32                    16.872
2023-10-06 08:20:26                     16.84
2023-10-06 08:21:20                    16.869
2023-10-06 08:21:47                     16.83
2023-10-06 08:23:34                     16.85
2023-10-06 08:25:22                    16.872
2023-10-06 08:25:49                    16.847
2023-10-06 08:27:09                    16.885
2023-10-06 08:27:36                    16.853
2023-10-06 08:41:03                    16.881
2023-10-06 08:41:57                    16.842
2023-10-06 08:44:11                    16.863
2023-10-06 08:45:59                    16.842
2023-10-06 08:46:53                    16.875
