        Date        hcnps_intlk_cz_t_back_16
2023-10-05 08:00:00                   21.176
2023-10-05 08:00:19                   21.151
2023-10-05 08:01:15                   21.127
2023-10-05 08:01:43                   21.162
2023-10-05 08:02:10                   21.197
2023-10-05 08:02:38                   21.172
2023-10-05 08:06:48                   21.203
2023-10-05 08:08:11                   21.172
2023-10-05 08:08:39                   21.193
2023-10-05 08:10:02                   21.231
2023-10-05 08:10:29                   21.193
2023-10-05 08:11:53                   21.218
2023-10-05 08:12:20                   21.197
2023-10-05 08:13:16                   21.223
2023-10-05 08:15:07                   21.197
2023-10-05 08:15:35                    21.23
2023-10-05 08:17:53                   21.208
2023-10-05 08:19:44                   21.228
2023-10-05 08:22:58                   21.205
2023-10-05 08:23:54                   21.226
2023-10-05 08:30:22                   21.192
2023-10-05 08:31:45                    21.22
2023-10-05 08:33:36                   21.184
2023-10-05 08:34:04                   21.212
2023-10-05 08:35:27                   21.191
2023-10-05 08:36:50                    21.23
2023-10-05 08:37:18                   21.209
2023-10-05 08:39:37                    21.24
2023-10-05 08:40:04                   21.181
2023-10-05 08:42:23                   21.204
2023-10-05 08:42:51                   21.176
2023-10-05 08:43:46                   21.199
2023-10-05 08:44:14                   21.161
2023-10-05 08:44:42                    21.19
2023-10-05 08:46:33                   21.166
2023-10-05 08:47:28                   21.193
2023-10-05 08:47:56                   21.173
2023-10-05 08:49:19                   21.151
2023-10-05 08:58:06                   21.118
2023-10-05 08:58:34                   21.171
2023-10-05 08:59:02                   21.146
2023-10-05 09:01:20                   21.125
2023-10-05 09:03:39                   21.101
2023-10-05 09:04:34                   21.135
2023-10-05 09:05:02                   21.111
2023-10-05 09:05:30                   21.134
2023-10-05 09:06:53                   21.108
2023-10-05 09:09:12                   21.083
2023-10-05 09:09:40                   21.105
2023-10-05 09:11:58                   21.076
2023-10-05 09:13:21                   21.103
2023-10-05 09:14:45                   21.072
2023-10-05 09:17:59                   21.047
2023-10-05 09:21:13                   21.068
2023-10-05 09:21:41                   21.047
2023-10-05 09:24:27                   21.074
2023-10-05 09:24:55                   21.042
2023-10-05 09:29:04                   21.014
2023-10-05 09:30:55                   21.036
2023-10-05 09:31:23                   20.994
2023-10-05 09:31:51                   21.034
2023-10-05 09:34:37                   21.012
2023-10-05 09:35:33                   21.034
2023-10-05 09:36:01                   21.007
2023-10-05 09:38:19                   21.029
2023-10-05 09:38:47                   21.002
