        Date        hcnps_intlk_cz_t_back_45
2023-10-06 03:00:00                   16.388
2023-10-06 03:01:45                   16.413
2023-10-06 03:03:59                   16.383
2023-10-06 03:04:26                   16.411
2023-10-06 03:07:08                   16.448
2023-10-06 03:07:35                   16.409
2023-10-06 03:08:02                   16.434
2023-10-06 03:12:04                   16.475
2023-10-06 03:13:51                   16.448
2023-10-06 03:14:18                    16.47
2023-10-06 03:18:47                   16.493
2023-10-06 03:19:41                   16.471
2023-10-06 03:20:08                   16.496
2023-10-06 03:36:16                   16.528
2023-10-06 03:37:09                   16.501
2023-10-06 03:37:36                   16.523
2023-10-06 03:49:15                   16.559
2023-10-06 03:49:42                    16.52
2023-10-06 03:52:51                   16.556
2023-10-06 03:53:18                   16.526
2023-10-06 03:54:38                   16.563
2023-10-06 03:55:32                   16.528
2023-10-06 03:55:59                   16.556
2023-10-06 03:56:53                   16.513
2023-10-06 03:58:13                   16.541
2023-10-06 04:00:01                   16.518
2023-10-06 04:00:55                   16.548
2023-10-06 04:01:48                   16.527
2023-10-06 04:02:42                    16.56
2023-10-06 04:03:09                   16.533
2023-10-06 04:06:17                   16.556
2023-10-06 04:07:38                   16.531
2023-10-06 04:08:59                    16.51
2023-10-06 04:09:26                   16.534
2023-10-06 04:14:48                    16.51
2023-10-06 04:15:42                   16.535
2023-10-06 04:20:11                   16.506
2023-10-06 04:20:38                   16.537
2023-10-06 04:23:46                    16.51
2023-10-06 04:25:07                   16.535
2023-10-06 04:25:34                   16.505
2023-10-06 04:27:21                   16.532
2023-10-06 04:28:15                   16.503
2023-10-06 04:29:36                   16.538
2023-10-06 04:30:03                   16.517
2023-10-06 04:30:30                   16.491
2023-10-06 04:31:23                   16.513
2023-10-06 04:34:58                   16.491
2023-10-06 04:35:25                   16.513
2023-10-06 04:36:46                   16.488
2023-10-06 04:37:13                   16.518
2023-10-06 04:41:42                   16.495
2023-10-06 04:43:03                   16.525
2023-10-06 04:45:17                   16.496
2023-10-06 04:50:13                   16.473
2023-10-06 04:50:40                   16.505
2023-10-06 05:00:58                   16.478
2023-10-06 05:01:25                    16.52
2023-10-06 05:04:33                   16.478
2023-10-06 05:05:00                   16.501
2023-10-06 05:10:50                   16.476
2023-10-06 05:12:11                   16.498
2023-10-06 05:12:37                   16.471
2023-10-06 05:15:19                   16.498
2023-10-06 05:15:46                   16.476
2023-10-06 05:16:13                   16.498
2023-10-06 05:22:29                   16.473
2023-10-06 05:25:37                   16.496
2023-10-06 05:26:58                   16.473
2023-10-06 05:31:27                   16.502
2023-10-06 05:31:54                   16.476
2023-10-06 05:35:29                   16.454
2023-10-06 05:37:17                   16.476
2023-10-06 05:48:29                   16.455
2023-10-06 05:54:19                   16.432
2023-10-06 05:56:06                   16.455
2023-10-06 05:58:21                   16.432
2023-10-06 06:03:43                   16.455
2023-10-06 06:04:37                   16.425
2023-10-06 06:05:58                   16.447
2023-10-06 06:08:12                   16.426
2023-10-06 06:11:48                   16.396
2023-10-06 06:13:35                   16.426
2023-10-06 06:16:43                   16.396
2023-10-06 06:17:10                   16.424
2023-10-06 06:18:31                   16.403
2023-10-06 06:23:27                   16.426
2023-10-06 06:23:54                   16.383
2023-10-06 06:26:35                   16.408
2023-10-06 06:28:23                   16.371
2023-10-06 06:28:49                   16.396
2023-10-06 06:31:31                   16.371
2023-10-06 06:35:06                   16.398
2023-10-06 06:35:33                   16.368
2023-10-06 06:38:14                   16.393
2023-10-06 06:39:35                   16.355
2023-10-06 06:40:29                    16.39
2023-10-06 06:40:56                   16.368
2023-10-06 06:47:39                    16.39
2023-10-06 06:48:06                    16.36
2023-10-06 06:49:00                   16.395
2023-10-06 06:49:54                   16.373
2023-10-06 06:55:43                   16.351
2023-10-06 06:56:10                   16.383
2023-10-06 07:00:12                   16.355
2023-10-06 07:00:39                    16.38
2023-10-06 07:01:06                   16.353
2023-10-06 07:04:14                   16.378
2023-10-06 07:06:29                   16.353
2023-10-06 07:12:18                   16.333
2023-10-06 07:12:45                   16.375
2023-10-06 07:13:12                   16.346
2023-10-06 07:14:33                   16.373
2023-10-06 07:15:53                   16.346
2023-10-06 07:18:08                   16.373
2023-10-06 07:18:35                   16.351
2023-10-06 07:23:31                    16.38
2023-10-06 07:24:24                   16.345
2023-10-06 07:28:26                   16.368
2023-10-06 07:28:53                   16.341
2023-10-06 07:30:14                   16.363
2023-10-06 07:31:35                    16.34
2023-10-06 07:36:57                   16.365
2023-10-06 07:37:51                   16.327
2023-10-06 07:38:18                   16.358
2023-10-06 07:43:41                   16.333
2023-10-06 07:47:16                   16.355
2023-10-06 07:50:24                    16.32
2023-10-06 07:53:32                   16.355
2023-10-06 07:54:26                   16.331
2023-10-06 07:55:47                   16.355
2023-10-06 07:56:14                   16.323
2023-10-06 08:01:10                   16.351
2023-10-06 08:01:36                   16.326
2023-10-06 08:02:30                   16.373
2023-10-06 08:02:57                   16.333
2023-10-06 08:03:24                    16.36
2023-10-06 08:03:51                   16.332
2023-10-06 08:08:20                   16.362
2023-10-06 08:08:47                    16.34
2023-10-06 08:10:34                   16.317
2023-10-06 08:11:01                   16.339
2023-10-06 08:11:55                   16.362
2023-10-06 08:13:16                   16.325
2023-10-06 08:13:43                   16.347
2023-10-06 08:14:09                   16.323
2023-10-06 08:18:38                   16.355
2023-10-06 08:19:05                   16.329
