        Date        hcnps_intlk_cz_t_front_9
2023-10-06 03:00:00                   21.864
2023-10-06 03:03:06                   21.891
2023-10-06 03:05:20                   21.861
2023-10-06 03:06:14                   21.884
2023-10-06 03:09:49                   21.908
2023-10-06 03:10:43                   21.883
2023-10-06 03:12:04                    21.92
2023-10-06 03:12:30                   21.893
2023-10-06 03:15:12                   21.935
2023-10-06 03:20:08                   21.968
2023-10-06 03:20:35                   21.943
2023-10-06 03:21:55                   21.966
2023-10-06 03:33:07                   21.996
2023-10-06 03:34:01                   21.973
2023-10-06 03:35:49                   21.998
2023-10-06 03:36:16                   21.973
2023-10-06 03:38:30                   21.996
2023-10-06 03:39:51                   21.968
2023-10-06 03:40:18                   21.993
2023-10-06 04:25:34                   21.971
2023-10-06 04:26:01                   21.998
2023-10-06 04:26:28                   21.961
2023-10-06 04:26:54                   21.993
2023-10-06 04:28:15                   21.968
2023-10-06 04:31:50                   21.991
2023-10-06 04:33:11                   21.963
2023-10-06 04:33:38                   21.998
2023-10-06 04:35:25                   21.971
2023-10-06 04:36:19                   21.996
2023-10-06 04:38:34                   21.961
2023-10-06 04:39:00                   21.986
2023-10-06 04:42:36                   21.959
2023-10-06 04:43:03                   21.988
2023-10-06 04:44:50                   21.961
2023-10-06 04:45:44                   21.998
2023-10-06 04:46:11                   21.961
2023-10-06 04:48:52                   21.981
2023-10-06 05:01:25                   21.959
2023-10-06 05:01:52                   21.983
2023-10-06 05:02:19                   21.961
2023-10-06 05:14:52                   21.983
2023-10-06 05:15:19                   21.959
2023-10-06 05:23:23                   21.938
2023-10-06 05:23:50                   21.959
2023-10-06 05:26:31                   21.934
2023-10-06 05:30:06                   21.971
2023-10-06 05:31:00                   21.938
2023-10-06 05:31:27                   21.963
2023-10-06 05:33:42                   21.942
2023-10-06 05:39:58                   21.916
2023-10-06 05:40:25                    21.94
2023-10-06 05:43:33                   21.894
2023-10-06 05:44:00                   21.932
2023-10-06 05:48:02                   21.907
2023-10-06 05:51:11                   21.945
2023-10-06 05:51:37                   21.904
2023-10-06 05:53:25                   21.929
