        Date        hcnps_intlk_cz_t_back_47
2023-10-06 03:00:00                   18.486
2023-10-06 03:00:51                    18.46
2023-10-06 03:01:18                   18.483
2023-10-06 03:04:26                   18.509
2023-10-06 03:09:22                   18.532
2023-10-06 03:12:30                   18.566
2023-10-06 03:19:14                   18.588
2023-10-06 03:33:07                   18.613
2023-10-06 03:34:28                   18.588
2023-10-06 03:35:49                    18.61
2023-10-06 03:44:47                   18.633
2023-10-06 03:46:34                   18.612
2023-10-06 03:47:28                   18.632
2023-10-06 03:48:22                   18.608
2023-10-06 03:49:15                   18.637
2023-10-06 03:51:30                   18.616
2023-10-06 03:52:51                   18.648
2023-10-06 03:53:44                   18.603
2023-10-06 03:54:11                   18.641
2023-10-06 03:55:05                   18.616
2023-10-06 03:55:59                   18.643
2023-10-06 03:56:53                   18.622
2023-10-06 03:58:13                   18.648
2023-10-06 03:59:07                   18.622
2023-10-06 04:06:44                   18.645
2023-10-06 04:08:59                   18.613
2023-10-06 04:09:26                   18.636
2023-10-06 04:09:53                   18.607
2023-10-06 04:11:13                   18.647
2023-10-06 04:11:40                   18.623
2023-10-06 04:12:34                   18.645
2023-10-06 04:14:48                    18.62
2023-10-06 04:26:54                   18.593
2023-10-06 04:27:48                   18.623
2023-10-06 04:30:30                   18.586
2023-10-06 04:30:56                   18.612
2023-10-06 04:35:25                   18.591
2023-10-06 04:36:19                    18.62
2023-10-06 04:36:46                   18.591
2023-10-06 04:40:21                   18.617
2023-10-06 04:43:56                   18.595
2023-10-06 04:54:42                   18.618
2023-10-06 04:55:36                   18.595
2023-10-06 05:05:27                   18.571
2023-10-06 05:06:21                   18.598
2023-10-06 05:06:48                   18.576
2023-10-06 05:12:11                    18.61
2023-10-06 05:12:37                   18.588
2023-10-06 05:29:40                   18.556
2023-10-06 05:31:54                   18.581
2023-10-06 05:35:29                   18.551
2023-10-06 05:38:11                   18.578
2023-10-06 05:38:37                   18.555
2023-10-06 05:40:52                   18.593
2023-10-06 05:41:19                   18.551
2023-10-06 05:45:21                   18.571
2023-10-06 05:49:23                   18.548
2023-10-06 05:50:17                   18.568
2023-10-06 05:51:37                   18.548
2023-10-06 05:57:00                   18.578
2023-10-06 05:57:54                   18.544
2023-10-06 05:59:15                   18.569
2023-10-06 05:59:41                   18.528
2023-10-06 06:00:08                   18.555
2023-10-06 06:01:56                   18.522
2023-10-06 06:02:23                   18.549
2023-10-06 06:08:39                   18.509
2023-10-06 06:09:33                   18.537
2023-10-06 06:10:00                   18.516
2023-10-06 06:10:54                   18.542
2023-10-06 06:11:48                   18.506
2023-10-06 06:12:41                   18.548
2023-10-06 06:13:08                   18.526
2023-10-06 06:13:35                   18.501
2023-10-06 06:27:29                   18.475
2023-10-06 06:29:16                   18.496
