        Date        hcnps_intlk_cz_t_front_2
2023-10-01 00:00:00                    21.23
2023-10-01 00:01:21                   21.255
2023-10-01 00:02:17                   21.284
2023-10-01 00:03:40                   21.256
2023-10-01 00:04:08                   21.284
2023-10-01 00:06:27                   21.314
2023-10-01 00:16:38                   21.336
2023-10-01 00:17:06                   21.314
2023-10-01 00:21:44                   21.336
2023-10-01 00:22:39                   21.302
2023-10-01 00:23:35                   21.332
2023-10-01 00:26:49                   21.299
2023-10-01 00:27:17                   21.339
2023-10-01 00:33:46                   21.317
2023-10-01 00:50:54                   21.293
2023-10-01 00:51:22                   21.322
2023-10-01 00:53:41                   21.291
2023-10-01 00:56:28                   21.314
2023-10-01 00:57:23                   21.286
2023-10-01 01:00:38                   21.258
2023-10-01 01:02:01                   21.281
2023-10-01 01:02:29                   21.247
2023-10-01 01:03:52                   21.269
2023-10-01 01:04:20                   21.247
2023-10-01 01:05:16                   21.277
2023-10-01 01:07:07                   21.251
2023-10-01 01:11:17                   21.225
2023-10-01 01:11:45                   21.249
2023-10-01 01:14:59                   21.222
2023-10-01 01:16:23                   21.249
2023-10-01 01:20:05                   21.222
2023-10-01 01:22:52                   21.193
2023-10-01 01:23:19                   21.217
2023-10-01 01:24:15                   21.239
2023-10-01 01:24:43                     21.2
2023-10-01 01:25:38                   21.239
2023-10-01 01:27:30                   21.217
2023-10-01 01:38:09                   21.193
2023-10-01 01:39:04                   21.215
2023-10-01 01:42:19                   21.183
2023-10-01 01:43:14                   21.205
2023-10-01 01:44:10                   21.184
2023-10-01 01:44:38                   21.207
2023-10-01 01:46:01                   21.182
2023-10-01 01:46:57                   21.205
2023-10-01 01:47:24                   21.151
2023-10-01 01:47:52                   21.189
2023-10-01 01:50:39                   21.167
2023-10-01 01:51:07                   21.192
2023-10-01 01:52:30                   21.171
2023-10-01 01:57:36                    21.14
2023-10-01 02:02:41                   21.165
2023-10-01 02:03:09                   21.135
2023-10-01 02:06:51                   21.115
2023-10-01 02:10:06                   21.137
2023-10-01 02:12:25                   21.109
2023-10-01 02:13:48                   21.134
2023-10-01 02:15:12                   21.112
2023-10-01 02:17:30                   21.134
2023-10-01 02:19:22                   21.112
2023-10-01 02:23:32                   21.132
2023-10-01 02:23:59                   21.102
2023-10-01 02:24:27                   21.127
2023-10-01 02:24:55                   21.102
2023-10-01 02:26:46                   21.134
2023-10-01 02:27:14                   21.107
2023-10-01 02:29:05                   21.129
2023-10-01 02:30:28                   21.107
2023-10-01 02:31:52                   21.129
2023-10-01 02:42:03                   21.107
2023-10-01 02:43:26                   21.132
2023-10-01 02:47:36                   21.102
2023-10-01 02:48:32                   21.137
2023-10-01 02:51:19                   21.114
2023-10-01 02:51:46                   21.137
2023-10-01 02:52:14                   21.109
2023-10-01 02:52:42                   21.161
2023-10-01 02:53:10                   21.119
2023-10-01 02:55:01                   21.141
2023-10-01 02:55:29                   21.119
2023-10-01 02:55:56                   21.141
2023-10-01 03:03:21                   21.172
2023-10-01 03:07:31                   21.199
2023-10-01 03:13:32                    21.23
2023-10-01 03:14:00                   21.199
