        Date        hcnps_intlk_cz_t_front_47
2023-10-06 03:00:00                    19.952
2023-10-06 03:00:24                     19.93
2023-10-06 03:05:20                    19.957
2023-10-06 03:15:39                     19.98
2023-10-06 03:18:47                    19.948
2023-10-06 03:19:14                    19.975
2023-10-06 03:20:08                     19.95
2023-10-06 03:21:01                    19.993
2023-10-06 03:25:57                    20.032
2023-10-06 03:34:55                    20.053
2023-10-06 03:43:53                    20.018
2023-10-06 03:44:20                    20.075
2023-10-06 03:46:34                    20.053
2023-10-06 04:07:38                    20.075
2023-10-06 04:08:05                    20.048
2023-10-06 04:08:59                    20.068
2023-10-06 04:11:13                    20.041
2023-10-06 04:11:40                    20.068
2023-10-06 04:12:34                    20.043
2023-10-06 04:13:01                    20.073
2023-10-06 04:21:32                    20.043
2023-10-06 04:22:26                    20.065
2023-10-06 04:28:42                    20.038
2023-10-06 04:29:36                    20.063
2023-10-06 04:34:05                    20.038
2023-10-06 04:34:59                     20.06
2023-10-06 04:49:19                    20.033
2023-10-06 04:51:07                    20.056
2023-10-06 04:58:17                    20.033
2023-10-06 05:00:31                    20.058
2023-10-06 05:01:52                    20.036
2023-10-06 05:03:40                    20.062
2023-10-06 05:04:07                    20.028
2023-10-06 05:04:33                    20.057
2023-10-06 05:05:00                    20.033
2023-10-06 05:08:35                    20.058
2023-10-06 05:09:02                    20.012
2023-10-06 05:09:29                    20.041
2023-10-06 05:12:11                    20.018
2023-10-06 05:12:37                    20.043
2023-10-06 05:14:25                    20.012
2023-10-06 05:14:52                    20.039
2023-10-06 05:19:21                    20.014
2023-10-06 05:21:35                    20.035
2023-10-06 05:22:02                    20.008
2023-10-06 05:24:17                    19.987
2023-10-06 05:24:44                    20.025
2023-10-06 05:26:58                    20.003
2023-10-06 05:32:48                    19.966
2023-10-06 05:33:15                    19.996
2023-10-06 05:37:17                    19.966
2023-10-06 05:37:44                    19.998
2023-10-06 05:38:11                    19.974
2023-10-06 05:40:52                    19.948
2023-10-06 05:41:19                    19.981
2023-10-06 05:42:13                     19.95
2023-10-06 05:44:00                    19.991
2023-10-06 05:44:27                    19.961
2023-10-06 05:54:19                     19.94
2023-10-06 05:54:46                    19.965
2023-10-06 05:57:27                    19.933
2023-10-06 05:58:21                    19.963
2023-10-06 05:58:48                    19.928
2023-10-06 05:59:15                    19.957
2023-10-06 06:02:23                     19.93
2023-10-06 06:03:17                     19.97
2023-10-06 06:04:37                    19.945
2023-10-06 06:16:17                    19.918
2023-10-06 06:16:43                    19.948
2023-10-06 06:19:25                    19.906
2023-10-06 06:19:52                    19.935
2023-10-06 06:38:41                    19.913
2023-10-06 07:00:39                    19.888
2023-10-06 07:02:53                     19.91
2023-10-06 07:05:08                    19.882
2023-10-06 07:16:47                    19.841
2023-10-06 07:17:14                     19.88
2023-10-06 07:18:08                    19.902
2023-10-06 07:19:02                    19.865
2023-10-06 07:19:28                    19.837
2023-10-06 07:20:22                    19.882
2023-10-06 07:20:49                    19.856
2023-10-06 07:21:16                     19.89
2023-10-06 07:21:43                    19.849
2023-10-06 07:22:37                    19.874
2023-10-06 07:23:57                     19.83
2023-10-06 07:24:24                    19.864
2023-10-06 07:26:39                    19.836
2023-10-06 07:27:59                    19.861
2023-10-06 07:31:08                    19.826
2023-10-06 07:31:35                    19.853
2023-10-06 07:32:28                    19.833
2023-10-06 07:32:55                    19.859
2023-10-06 07:33:49                    19.833
2023-10-06 07:34:16                    19.853
2023-10-06 07:38:45                    19.833
2023-10-06 07:40:06                    19.864
2023-10-06 07:40:32                    19.816
2023-10-06 07:40:59                    19.864
2023-10-06 07:41:26                    19.823
2023-10-06 07:45:55                    19.848
2023-10-06 07:49:57                    19.821
2023-10-06 07:51:18                     19.85
2023-10-06 07:51:45                     19.83
