        Date        hcnps_intlk_cz_t_back_53
2023-10-01 00:00:00                   21.531
2023-10-01 00:08:18                   21.553
2023-10-01 00:09:14                   21.531
2023-10-01 00:13:24                   21.571
2023-10-01 00:14:19                   21.541
2023-10-01 00:15:15                   21.563
2023-10-01 00:18:57                   21.599
2023-10-01 00:20:20                   21.541
2023-10-01 00:20:48                    21.59
2023-10-01 00:21:44                   21.568
2023-10-01 00:22:12                   21.545
2023-10-01 00:22:39                   21.587
2023-10-01 00:27:45                   21.566
2023-10-01 00:28:13                   21.594
2023-10-01 00:29:36                   21.549
2023-10-01 00:30:32                   21.579
2023-10-01 00:33:18                   21.556
2023-10-01 00:36:33                   21.527
2023-10-01 00:37:56                   21.562
2023-10-01 00:38:24                   21.524
2023-10-01 00:38:52                   21.547
2023-10-01 00:39:20                    21.57
2023-10-01 00:39:47                   21.539
2023-10-01 00:44:25                   21.562
2023-10-01 00:46:44                   21.531
2023-10-01 00:48:08                    21.57
2023-10-01 00:50:54                   21.546
2023-10-01 01:02:57                   21.524
2023-10-01 01:08:30                   21.489
2023-10-01 01:09:26                   21.516
2023-10-01 01:12:40                   21.479
2023-10-01 01:13:08                   21.509
2023-10-01 01:14:32                   21.474
2023-10-01 01:14:59                   21.516
2023-10-01 01:15:55                   21.494
2023-10-01 01:17:18                   21.467
2023-10-01 01:18:14                   21.499
2023-10-01 01:18:42                   21.478
2023-10-01 01:27:30                   21.449
2023-10-01 01:32:35                    21.42
2023-10-01 01:33:31                   21.451
2023-10-01 01:33:59                    21.43
2023-10-01 01:40:28                   21.402
2023-10-01 01:41:23                   21.435
2023-10-01 01:41:51                     21.4
2023-10-01 01:47:52                   21.422
2023-10-01 01:48:48                   21.393
2023-10-01 01:50:39                   21.424
2023-10-01 01:51:07                   21.396
2023-10-01 01:51:35                   21.424
2023-10-01 01:52:02                   21.389
2023-10-01 01:52:58                   21.413
2023-10-01 02:01:18                   21.435
2023-10-01 02:02:14                   21.413
2023-10-01 02:08:43                   21.438
2023-10-01 02:09:10                   21.416
2023-10-01 02:14:44                   21.448
2023-10-01 02:15:12                   21.411
2023-10-01 02:20:45                   21.386
2023-10-01 02:21:13                   21.416
2023-10-01 02:22:36                   21.388
2023-10-01 02:23:32                   21.416
2023-10-01 02:24:55                    21.39
2023-10-01 02:26:46                   21.418
2023-10-01 02:28:37                   21.395
2023-10-01 02:44:50                    21.36
2023-10-01 02:45:17                   21.383
2023-10-01 02:55:56                   21.344
2023-10-01 02:56:52                   21.374
2023-10-01 02:58:15                   21.347
2023-10-01 03:03:49                   21.322
2023-10-01 03:06:35                   21.361
2023-10-01 03:10:18                   21.384
2023-10-01 03:16:19                    21.41
2023-10-01 03:19:33                   21.438
2023-10-01 03:22:48                   21.471
2023-10-01 03:23:43                   21.446
2023-10-01 03:25:34                   21.472
2023-10-01 03:32:03                   21.499
2023-10-01 03:32:31                   21.477
2023-10-01 03:34:50                   21.509
2023-10-01 03:36:13                   21.486
2023-10-01 03:36:41                   21.524
2023-10-01 03:37:09                   21.494
2023-10-01 03:38:32                   21.536
2023-10-01 03:39:00                   21.501
2023-10-01 03:39:56                   21.531
2023-10-01 03:40:51                   21.506
2023-10-01 03:41:47                   21.531
2023-10-01 03:43:10                   21.552
2023-10-01 03:45:01                   21.575
2023-10-01 03:45:29                   21.602
2023-10-01 03:45:57                   21.565
2023-10-01 03:48:16                   21.625
2023-10-01 03:51:30                   21.647
2023-10-01 04:00:46                   21.626
2023-10-01 04:07:15                   21.603
2023-10-01 04:09:34                   21.579
2023-10-01 04:10:29                   21.603
2023-10-01 04:18:49                    21.58
2023-10-01 04:19:17                   21.606
2023-10-01 04:24:51                   21.643
2023-10-01 04:25:18                   21.595
2023-10-01 04:27:09                   21.616
2023-10-01 04:33:11                   21.643
2023-10-01 04:34:06                   21.613
2023-10-01 04:35:02                   21.635
2023-10-01 04:36:25                   21.612
2023-10-01 04:37:21                   21.632
2023-10-01 04:38:44                   21.655
2023-10-01 04:39:12                   21.612
2023-10-01 04:39:40                   21.637
2023-10-01 04:41:03                   21.607
2023-10-01 04:43:22                   21.586
2023-10-01 04:45:41                   21.548
2023-10-01 04:49:23                   21.523
2023-10-01 04:54:29                   21.499
2023-10-01 05:00:30                   21.474
2023-10-01 05:06:31                   21.446
2023-10-01 05:07:54                   21.469
2023-10-01 05:08:50                   21.444
2023-10-01 05:10:41                   21.469
2023-10-01 05:11:37                   21.433
2023-10-01 05:12:04                    21.48
2023-10-01 05:12:32                   21.449
2023-10-01 05:14:51                    21.47
2023-10-01 05:16:14                   21.449
2023-10-01 05:17:10                   21.472
2023-10-01 05:17:38                   21.446
2023-10-01 05:19:29                   21.473
2023-10-01 05:20:25                   21.443
2023-10-01 05:20:52                   21.464
2023-10-01 05:23:11                   21.443
2023-10-01 05:23:39                   21.466
2023-10-01 05:24:07                    21.44
2023-10-01 05:25:58                   21.466
2023-10-01 05:26:26                   21.436
2023-10-01 05:33:50                   21.413
2023-10-01 05:35:14                   21.386
2023-10-01 05:35:41                   21.418
2023-10-01 05:36:37                   21.393
2023-10-01 05:38:00                   21.371
2023-10-01 05:38:28                   21.398
2023-10-01 05:40:19                   21.374
2023-10-01 05:40:47                   21.343
2023-10-01 05:41:15                   21.388
2023-10-01 05:42:38                   21.368
2023-10-01 05:45:25                   21.343
2023-10-01 05:47:16                   21.373
2023-10-01 05:50:58                   21.346
2023-10-01 05:55:08                   21.322
2023-10-01 05:56:32                   21.354
2023-10-01 05:57:27                   21.321
2023-10-01 06:01:09                   21.296
2023-10-01 06:02:33                   21.341
2023-10-01 06:03:01                   21.309
2023-10-01 06:06:15                   21.284
2023-10-01 06:06:43                   21.311
2023-10-01 06:08:34                   21.279
2023-10-01 06:14:35                   21.249
2023-10-01 06:16:26                   21.284
2023-10-01 06:16:54                   21.259
2023-10-01 06:21:32                   21.234
2023-10-01 06:25:42                   21.194
2023-10-01 06:26:37                   21.224
2023-10-01 06:28:56                   21.199
2023-10-01 06:31:43                    21.22
2023-10-01 06:32:39                   21.194
2023-10-01 06:34:30                   21.219
2023-10-01 06:45:36                   21.242
2023-10-01 06:47:28                   21.264
2023-10-01 06:47:55                   21.239
2023-10-01 06:48:51                   21.264
2023-10-01 06:49:46                   21.241
2023-10-01 06:52:33                   21.274
2023-10-01 06:53:29                   21.251
2023-10-01 06:59:58                   21.229
2023-10-01 07:08:45                   21.254
2023-10-01 07:10:09                   21.229
2023-10-01 07:12:55                    21.25
2023-10-01 07:15:14                   21.271
2023-10-01 07:17:33                   21.298
2023-10-01 07:20:48                   21.336
2023-10-01 07:26:21                   21.366
2023-10-01 07:30:03                   21.342
2023-10-01 07:30:31                   21.379
2023-10-01 07:37:28                   21.414
2023-10-01 07:37:56                   21.382
2023-10-01 07:38:23                   21.414
2023-10-01 07:39:47                   21.452
2023-10-01 07:42:33                   21.478
2023-10-01 07:44:52                   21.516
2023-10-01 07:45:48                   21.495
2023-10-01 07:46:16                   21.523
2023-10-01 07:50:54                   21.551
2023-10-01 07:51:21                   21.514
2023-10-01 07:52:17                   21.551
2023-10-01 08:01:32                   21.578
2023-10-01 08:09:53                   21.548
2023-10-01 08:10:20                   21.578
2023-10-01 08:11:16                   21.548
2023-10-01 08:12:11                    21.58
2023-10-01 08:14:30                   21.558
2023-10-01 08:17:17                    21.58
2023-10-01 08:17:45                   21.556
2023-10-01 08:18:40                   21.583
2023-10-01 08:20:04                   21.556
2023-10-01 08:35:48                   21.533
2023-10-01 08:36:16                   21.566
2023-10-01 08:39:31                   21.538
2023-10-01 08:45:32                   21.516
2023-10-01 08:48:46                   21.491
2023-10-01 08:52:29                   21.466
2023-10-01 08:54:20                   21.438
2023-10-01 08:54:47                   21.473
2023-10-01 08:55:43                   21.433
2023-10-01 08:57:34                   21.465
2023-10-01 08:58:02                   21.435
2023-10-01 08:59:53                   21.392
2023-10-01 09:00:21                   21.414
2023-10-01 09:01:16                   21.435
2023-10-01 09:02:12                   21.409
2023-10-01 09:02:40                   21.431
2023-10-01 09:03:35                    21.41
2023-10-01 09:04:31                   21.435
2023-10-01 09:04:59                   21.392
2023-10-01 09:05:27                   21.432
2023-10-01 09:05:54                   21.401
2023-10-01 09:09:37                   21.379
2023-10-01 09:17:01                   21.403
2023-10-01 09:17:29                   21.364
2023-10-01 09:29:31                   21.386
2023-10-01 09:36:28                   21.363
2023-10-01 09:37:51                   21.398
2023-10-01 09:38:47                   21.366
2023-10-01 09:44:20                   21.343
2023-10-01 09:46:12                   21.368
2023-10-01 09:48:03                    21.34
2023-10-01 09:50:49                   21.367
2023-10-01 09:52:13                   21.342
2023-10-01 09:52:40                   21.373
2023-10-01 09:57:46                    21.35
2023-10-01 09:58:42                    21.38
2023-10-01 09:59:09                   21.352
2023-10-01 09:59:37                   21.377
2023-10-01 10:00:33                   21.341
2023-10-01 10:07:57                   21.316
2023-10-01 10:08:53                   21.349
2023-10-01 10:09:21                   21.326
2023-10-01 10:11:12                   21.348
2023-10-01 10:13:59                   21.324
2023-10-01 10:14:26                   21.363
2023-10-01 10:14:54                   21.326
2023-10-01 10:21:23                   21.304
2023-10-01 10:23:14                   21.282
2023-10-01 10:25:33                   21.259
2023-10-01 10:30:11                   21.237
2023-10-01 10:33:25                    21.21
