        Date        hcnps_intlk_cz_t_front_23
2023-10-06 03:00:00                    18.507
2023-10-06 03:10:16                    18.529
2023-10-06 03:11:37                    18.499
2023-10-06 03:12:04                    18.555
2023-10-06 03:12:30                    18.533
2023-10-06 03:14:45                    18.569
2023-10-06 03:18:47                    18.548
2023-10-06 03:19:41                    18.608
2023-10-06 03:21:28                    18.583
2023-10-06 03:22:22                    18.613
2023-10-06 03:23:43                    18.586
2023-10-06 03:24:37                    18.613
2023-10-06 03:25:03                    18.571
2023-10-06 03:25:30                    18.596
2023-10-06 03:27:45                    18.631
2023-10-06 03:28:12                    18.606
2023-10-06 03:38:03                    18.633
2023-10-06 03:46:07                    18.604
2023-10-06 03:46:34                    18.631
2023-10-06 03:47:01                    18.609
2023-10-06 03:48:49                    18.633
2023-10-06 03:55:05                    18.601
2023-10-06 03:55:32                    18.638
2023-10-06 03:56:26                    18.613
2023-10-06 03:58:40                    18.636
2023-10-06 03:59:34                    18.613
2023-10-06 04:21:32                    18.591
2023-10-06 04:23:19                    18.623
2023-10-06 04:26:01                    18.601
2023-10-06 04:28:42                    18.626
2023-10-06 04:33:38                    18.604
2023-10-06 04:40:21                    18.628
2023-10-06 04:40:48                    18.604
2023-10-06 04:43:03                    18.633
2023-10-06 04:43:29                    18.601
2023-10-06 04:52:00                    18.576
2023-10-06 04:52:54                    18.599
2023-10-06 04:57:50                    18.576
2023-10-06 04:58:17                    18.604
2023-10-06 04:59:38                    18.576
2023-10-06 05:00:05                    18.604
2023-10-06 05:03:13                    18.576
2023-10-06 05:04:33                    18.599
2023-10-06 05:06:21                    18.576
2023-10-06 05:06:48                    18.601
2023-10-06 05:11:44                    18.579
2023-10-06 05:13:04                    18.601
2023-10-06 05:17:33                    18.576
2023-10-06 05:19:48                    18.599
2023-10-06 05:20:15                    18.564
2023-10-06 05:21:09                    18.593
2023-10-06 05:23:23                    18.568
2023-10-06 05:26:31                    18.589
2023-10-06 05:26:58                     18.56
2023-10-06 05:27:52                    18.589
2023-10-06 05:31:54                    18.561
2023-10-06 05:35:02                    18.536
2023-10-06 05:35:29                    18.565
2023-10-06 05:39:04                    18.541
2023-10-06 05:39:58                    18.568
2023-10-06 05:41:19                    18.546
2023-10-06 05:41:46                    18.585
2023-10-06 05:42:40                    18.561
2023-10-06 05:43:33                    18.525
2023-10-06 05:44:27                     18.55
2023-10-06 05:47:08                     18.52
2023-10-06 05:47:35                    18.545
2023-10-06 05:48:56                    18.517
2023-10-06 05:49:23                    18.553
2023-10-06 05:49:50                     18.53
