        Date        hcnps_intlk_cz_t_back_29
2023-10-06 03:00:00                   21.786
2023-10-06 03:02:12                   21.808
2023-10-06 03:09:49                    21.83
2023-10-06 03:10:16                   21.854
2023-10-06 03:10:43                   21.823
2023-10-06 03:12:30                   21.853
2023-10-06 03:13:51                   21.876
2023-10-06 03:15:12                   21.851
2023-10-06 03:16:59                   21.886
2023-10-06 03:17:53                   21.908
2023-10-06 03:21:28                   21.931
2023-10-06 03:22:49                   21.907
2023-10-06 03:25:03                   21.939
2023-10-06 03:26:51                   21.916
2023-10-06 03:28:12                    21.95
2023-10-06 03:28:39                   21.917
2023-10-06 03:46:34                   21.894
2023-10-06 03:48:22                   21.915
2023-10-06 03:50:36                   21.887
2023-10-06 03:51:03                   21.915
2023-10-06 03:51:30                   21.894
2023-10-06 03:53:18                   21.923
2023-10-06 03:55:05                   21.902
2023-10-06 03:55:32                   21.924
2023-10-06 03:57:20                   21.902
2023-10-06 03:58:13                   21.925
2023-10-06 03:59:34                   21.902
2023-10-06 04:00:01                   21.925
2023-10-06 04:05:24                   21.904
2023-10-06 04:08:59                   21.877
2023-10-06 04:09:53                   21.909
2023-10-06 04:13:28                   21.884
2023-10-06 04:21:32                   21.853
2023-10-06 04:22:26                   21.874
2023-10-06 04:25:07                   21.846
2023-10-06 04:26:28                   21.869
2023-10-06 04:29:09                   21.846
2023-10-06 04:30:56                   21.874
2023-10-06 04:31:50                   21.841
2023-10-06 04:32:17                   21.862
2023-10-06 04:34:05                   21.836
2023-10-06 04:34:58                   21.864
2023-10-06 04:37:40                   21.828
2023-10-06 04:38:07                   21.868
2023-10-06 04:39:00                   21.836
2023-10-06 04:43:03                   21.859
2023-10-06 04:43:29                   21.836
2023-10-06 04:43:56                   21.796
2023-10-06 04:44:23                   21.834
2023-10-06 04:47:31                   21.856
2023-10-06 04:48:25                   21.821
2023-10-06 04:49:19                   21.843
2023-10-06 04:52:54                   21.821
2023-10-06 04:54:15                   21.843
2023-10-06 04:55:36                   21.816
2023-10-06 04:56:02                   21.846
2023-10-06 04:56:29                   21.808
2023-10-06 04:57:50                   21.831
2023-10-06 04:58:17                   21.796
2023-10-06 04:59:11                   21.823
2023-10-06 05:06:21                   21.793
2023-10-06 05:07:15                   21.823
2023-10-06 05:10:50                   21.783
2023-10-06 05:11:44                    21.81
2023-10-06 05:17:33                   21.833
2023-10-06 05:24:44                   21.855
2023-10-06 05:26:04                   21.833
2023-10-06 05:29:13                    21.81
2023-10-06 05:33:42                   21.788
2023-10-06 05:34:35                   21.813
2023-10-06 05:36:23                   21.783
2023-10-06 05:37:17                   21.813
2023-10-06 05:38:11                   21.781
2023-10-06 05:39:04                   21.805
2023-10-06 05:49:50                   21.828
2023-10-06 05:50:44                    21.79
2023-10-06 05:51:11                   21.825
2023-10-06 05:52:31                   21.802
2023-10-06 05:57:00                   21.823
2023-10-06 05:58:21                   21.792
