        Date        hcnps_intlk_cz_t_front_24
2023-10-24 00:00:00                    18.408
2023-10-24 00:04:12                    18.433
2023-10-24 00:04:39                    18.404
2023-10-24 00:10:29                    18.436
2023-10-24 00:19:27                    18.461
2023-10-24 00:21:42                    18.485
2023-10-24 00:22:09                    18.455
2023-10-24 00:23:56                    18.488
2023-10-24 00:28:25                    18.523
2023-10-24 00:28:52                    18.494
2023-10-24 00:32:55                    18.516
2023-10-24 00:33:48                    18.539
2023-10-24 00:34:15                    18.504
2023-10-24 00:34:42                    18.531
2023-10-24 00:35:36                    18.509
2023-10-24 00:40:32                    18.534
2023-10-24 00:53:32                    18.571
2023-10-24 00:54:53                    18.528
2023-10-24 00:55:20                    18.553
2023-10-24 00:56:41                    18.587
2023-10-24 00:57:34                    18.561
2023-10-24 00:58:55                    18.615
2023-10-24 00:59:22                    18.572
2023-10-24 01:00:16                    18.617
2023-10-24 01:00:43                    18.595
2023-10-24 01:02:30                    18.623
2023-10-24 01:02:57                    18.595
2023-10-24 01:03:24                    18.628
2023-10-24 01:10:35                    18.653
2023-10-24 01:11:55                    18.628
2023-10-24 01:14:10                     18.66
2023-10-24 01:14:37                    18.636
2023-10-24 01:16:25                    18.665
2023-10-24 01:16:51                    18.638
2023-10-24 01:19:06                     18.66
2023-10-24 01:21:47                    18.638
2023-10-24 01:24:29                    18.673
2023-10-24 01:25:23                    18.651
2023-10-24 01:27:10                    18.628
2023-10-24 01:28:04                    18.673
2023-10-24 01:28:31                    18.651
2023-10-24 01:36:09                    18.678
2023-10-24 01:36:36                    18.653
2023-10-24 01:45:07                    18.623
2023-10-24 01:45:34                    18.651
2023-10-24 01:49:09                    18.628
2023-10-24 02:02:09                      18.6
2023-10-24 02:02:36                    18.623
2023-10-24 02:03:03                    18.593
2023-10-24 02:04:24                    18.628
2023-10-24 02:06:38                    18.607
2023-10-24 02:09:20                    18.582
2023-10-24 02:12:55                    18.551
2023-10-24 02:16:30                    18.526
2023-10-24 02:18:18                    18.549
2023-10-24 02:20:32                    18.526
2023-10-24 02:29:30                    18.499
2023-10-24 02:38:56                    18.466
2023-10-24 02:39:22                    18.501
2023-10-24 02:40:16                    18.458
2023-10-24 02:40:43                    18.479
2023-10-24 02:43:52                    18.458
2023-10-24 02:46:33                    18.434
2023-10-24 02:47:00                    18.464
2023-10-24 02:48:21                    18.417
2023-10-24 02:49:14                    18.442
2023-10-24 02:55:04                    18.418
2023-10-24 02:56:25                    18.456
2023-10-24 02:56:52                    18.424
2023-10-24 02:58:13                    18.454
2023-10-24 02:58:39                    18.429
2023-10-24 02:59:33                     18.45
2023-10-24 03:00:00                    18.417
2023-10-24 03:00:27                    18.446
2023-10-24 03:01:21                    18.406
2023-10-24 03:01:48                    18.449
2023-10-24 03:03:36                    18.404
2023-10-24 03:04:02                    18.444
2023-10-24 03:05:50                    18.419
2023-10-24 03:06:17                    18.449
2023-10-24 03:07:11                    18.429
2023-10-24 03:07:38                    18.454
2023-10-24 03:12:07                    18.475
2023-10-24 03:12:34                    18.451
2023-10-24 03:13:27                    18.481
2023-10-24 03:13:54                    18.439
2023-10-24 03:14:21                    18.472
2023-10-24 03:20:11                    18.503
2023-10-24 03:20:38                    18.481
2023-10-24 03:24:13                    18.509
2023-10-24 03:26:28                    18.481
2023-10-24 03:27:22                    18.511
2023-10-24 03:30:57                    18.536
2023-10-24 03:31:24                    18.499
2023-10-24 03:31:51                    18.526
2023-10-24 03:43:30                    18.553
2023-10-24 03:43:57                    18.526
2023-10-24 03:48:00                    18.553
2023-10-24 03:48:26                    18.529
2023-10-24 03:48:53                    18.551
2023-10-24 03:51:35                    18.574
2023-10-24 03:52:29                    18.543
2023-10-24 03:53:22                    18.569
2023-10-24 03:56:31                    18.603
2023-10-24 04:02:21                    18.633
2023-10-24 04:02:47                    18.605
2023-10-24 04:05:29                    18.633
2023-10-24 04:15:21                    18.655
2023-10-24 04:16:42                    18.631
2023-10-24 04:18:02                    18.653
2023-10-24 04:31:30                    18.676
2023-10-24 04:33:44                    18.648
2023-10-24 04:36:53                    18.673
2023-10-24 04:41:22                    18.648
2023-10-24 04:41:48                    18.677
2023-10-24 04:47:11                    18.655
2023-10-24 04:48:32                    18.633
2023-10-24 04:49:26                    18.678
2023-10-24 04:49:53                    18.655
2023-10-24 04:55:43                    18.623
2023-10-24 04:56:10                    18.655
2023-10-24 05:00:12                    18.631
2023-10-24 05:13:12                    18.609
2023-10-24 05:13:39                    18.631
2023-10-24 05:15:27                    18.609
2023-10-24 05:19:29                    18.587
2023-10-24 05:23:58                    18.561
2023-10-24 05:26:13                    18.536
2023-10-24 05:30:15                    18.516
2023-10-24 05:31:09                    18.536
2023-10-24 05:32:29                    18.514
2023-10-24 05:33:23                    18.544
2023-10-24 05:33:50                    18.507
2023-10-24 05:36:31                    18.487
2023-10-24 05:36:58                    18.509
2023-10-24 05:41:01                    18.487
2023-10-24 05:42:48                    18.511
2023-10-24 05:43:42                    18.489
2023-10-24 05:46:23                    18.511
2023-10-24 05:47:17                    18.461
2023-10-24 05:47:44                    18.494
2023-10-24 05:49:05                    18.471
2023-10-24 05:49:32                    18.502
2023-10-24 05:49:59                    18.468
2023-10-24 05:54:01                     18.44
2023-10-24 05:55:49                    18.465
2023-10-24 05:58:57                    18.432
2023-10-24 06:03:26                    18.468
2023-10-24 06:04:20                    18.447
2023-10-24 06:05:14                    18.424
2023-10-24 06:06:34                    18.453
2023-10-24 06:10:37                    18.475
2023-10-24 06:11:03                    18.453
2023-10-24 06:18:14                     18.48
2023-10-24 06:18:41                    18.449
2023-10-24 06:19:35                    18.498
2023-10-24 06:20:02                    18.465
2023-10-24 06:20:56                     18.49
2023-10-24 06:21:22                     18.45
2023-10-24 06:21:49                    18.487
2023-10-24 06:22:43                    18.464
2023-10-24 06:24:04                     18.49
2023-10-24 06:25:25                    18.516
2023-10-24 06:25:52                    18.475
2023-10-24 06:27:39                    18.501
2023-10-24 06:30:21                    18.479
2023-10-24 06:31:41                    18.519
2023-10-24 06:32:08                    18.489
2023-10-24 06:33:02                    18.514
2023-10-24 06:33:56                    18.489
2023-10-24 06:34:50                    18.511
2023-10-24 06:35:44                    18.484
2023-10-24 06:36:11                    18.507
2023-10-24 06:37:04                    18.487
2023-10-24 06:37:31                    18.509
2023-10-24 06:40:13                    18.536
2023-10-24 06:40:40                    18.511
2023-10-24 06:47:23                    18.536
2023-10-24 06:48:17                    18.502
2023-10-24 06:50:05                    18.529
2023-10-24 07:02:11                    18.553
2023-10-24 07:02:38                    18.531
2023-10-24 07:04:53                    18.556
2023-10-24 07:08:01                    18.582
2023-10-24 07:08:28                    18.556
2023-10-24 07:09:22                    18.584
2023-10-24 07:11:36                     18.61
2023-10-24 07:12:03                    18.579
2023-10-24 07:13:24                      18.6
2023-10-24 07:21:28                    18.651
2023-10-24 07:22:22                    18.618
2023-10-24 07:23:16                    18.638
2023-10-24 07:23:43                    18.618
2023-10-24 07:24:10                    18.651
2023-10-24 07:25:03                    18.623
2023-10-24 07:26:51                    18.646
2023-10-24 07:34:02                    18.623
2023-10-24 07:35:22                    18.648
2023-10-24 07:42:06                    18.623
2023-10-24 07:42:33                    18.651
2023-10-24 07:50:37                    18.626
2023-10-24 07:51:58                    18.653
2023-10-24 07:56:54                    18.631
2023-10-24 08:01:50                    18.653
2023-10-24 08:03:38                    18.626
2023-10-24 08:11:42                      18.6
2023-10-24 08:15:44                    18.568
2023-10-24 08:16:11                    18.598
2023-10-24 08:17:59                    18.574
2023-10-24 08:20:13                    18.536
2023-10-24 08:20:40                    18.579
2023-10-24 08:21:07                    18.551
2023-10-24 08:23:49                    18.526
2023-10-24 08:24:42                    18.548
2023-10-24 08:25:09                    18.524
2023-10-24 08:26:30                    18.546
2023-10-24 08:27:24                    18.521
2023-10-24 08:36:22                    18.484
2023-10-24 08:36:49                    18.516
2023-10-24 08:40:24                    18.494
2023-10-24 08:41:18                    18.519
2023-10-24 08:42:39                    18.492
2023-10-24 08:43:33                    18.519
2023-10-24 08:44:26                    18.492
2023-10-24 08:49:22                    18.463
2023-10-24 08:49:49                    18.485
2023-10-24 08:50:43                    18.456
2023-10-24 08:53:25                    18.482
2023-10-24 08:54:18                    18.447
2023-10-24 08:56:06                    18.425
2023-10-24 08:56:33                    18.447
2023-10-24 08:57:27                    18.421
2023-10-24 09:00:08                    18.444
2023-10-24 09:01:02                    18.406
2023-10-24 09:02:23                    18.442
2023-10-24 09:02:50                     18.42
2023-10-24 09:07:19                    18.399
2023-10-24 09:10:54                    18.421
2023-10-24 09:16:17                    18.391
2023-10-24 09:16:44                    18.413
2023-10-24 09:21:40                    18.436
2023-10-24 09:23:28                    18.411
2023-10-24 09:28:24                    18.433
2023-10-24 09:28:51                    18.411
2023-10-24 09:29:44                    18.451
2023-10-24 09:30:38                    18.428
2023-10-24 09:31:32                    18.452
2023-10-24 09:31:59                    18.423
2023-10-24 09:32:26                    18.457
2023-10-24 09:32:53                    18.433
2023-10-24 09:33:20                    18.457
2023-10-24 09:34:40                    18.421
2023-10-24 09:35:34                    18.451
2023-10-24 09:40:03                    18.472
2023-10-24 09:42:18                    18.495
2023-10-24 09:42:45                    18.474
2023-10-24 09:43:12                    18.503
2023-10-24 09:43:39                    18.481
2023-10-24 09:45:26                    18.511
2023-10-24 09:59:47                    18.553
2023-10-24 10:00:14                    18.529
2023-10-24 10:02:02                    18.551
2023-10-24 10:02:29                    18.524
2023-10-24 10:02:56                    18.549
2023-10-24 10:05:37                    18.526
2023-10-24 10:06:04                    18.549
2023-10-24 10:08:46                    18.521
2023-10-24 10:09:13                    18.551
2023-10-24 10:11:00                    18.521
2023-10-24 10:11:54                    18.561
2023-10-24 10:12:48                    18.539
2023-10-24 10:14:09                     18.57
2023-10-24 10:18:11                    18.592
2023-10-24 10:18:38                    18.566
2023-10-24 10:19:58                    18.589
2023-10-24 10:20:25                    18.567
2023-10-24 10:21:19                      18.6
2023-10-24 10:28:30                     18.63
2023-10-24 10:39:16                    18.651
2023-10-24 10:40:09                    18.625
2023-10-24 10:41:30                    18.663
2023-10-24 10:41:57                    18.641
2023-10-24 10:42:51                    18.663
2023-10-24 10:43:18                    18.633
2023-10-24 10:48:14                     18.66
2023-10-24 10:48:41                    18.633
2023-10-24 10:49:08                    18.658
2023-10-24 10:49:35                    18.631
2023-10-24 10:50:55                    18.658
2023-10-24 10:51:49                    18.633
2023-10-24 10:53:10                    18.655
2023-10-24 10:57:12                    18.621
2023-10-24 10:57:39                    18.646
2023-10-24 11:08:25                    18.675
2023-10-24 11:09:19                    18.633
2023-10-24 11:11:06                    18.658
2023-10-24 11:14:15                    18.623
2023-10-24 11:16:56                    18.646
2023-10-24 11:22:46                    18.623
2023-10-24 11:26:21                    18.646
2023-10-24 11:27:42                    18.623
2023-10-24 11:28:36                    18.646
2023-10-24 11:30:23                     18.62
2023-10-24 11:31:17                    18.599
2023-10-24 11:31:44                    18.626
2023-10-24 11:38:28                    18.605
2023-10-24 11:38:55                    18.628
2023-10-24 11:39:22                    18.603
2023-10-24 11:44:45                    18.574
2023-10-24 11:45:38                    18.615
2023-10-24 11:48:47                    18.569
2023-10-24 11:49:14                    18.593
2023-10-24 11:50:08                    18.541
2023-10-24 11:50:34                    18.574
2023-10-24 11:51:28                    18.595
2023-10-24 11:52:22                    18.569
2023-10-24 11:56:51                    18.548
2023-10-24 11:58:12                    18.574
2023-10-24 11:58:39                    18.534
2023-10-24 11:59:33                    18.573
2023-10-24 12:00:00                    18.541
2023-10-24 12:04:29                    18.565
2023-10-24 12:04:56                    18.531
2023-10-24 12:23:46                    18.507
2023-10-24 12:24:13                    18.531
2023-10-24 12:31:23                    18.502
2023-10-24 12:31:50                    18.534
2023-10-24 12:33:38                    18.511
2023-10-24 12:35:53                    18.541
2023-10-24 12:38:34                    18.514
2023-10-24 12:39:55                    18.536
2023-10-24 12:41:15                    18.514
2023-10-24 12:47:32                    18.546
2023-10-24 12:47:59                    18.502
2023-10-24 12:48:26                    18.529
2023-10-24 12:50:14                    18.497
2023-10-24 12:52:01                    18.519
2023-10-24 12:59:39                    18.489
2023-10-24 13:00:06                    18.514
2023-10-24 13:06:22                    18.539
2023-10-24 13:06:49                    18.519
2023-10-24 13:08:37                    18.539
2023-10-24 13:12:39                    18.514
2023-10-24 13:13:33                    18.541
2023-10-24 13:22:58                    18.563
2023-10-24 13:23:52                    18.539
2023-10-24 13:27:27                    18.561
2023-10-24 13:31:56                    18.586
2023-10-24 13:35:05                    18.609
2023-10-24 13:35:32                    18.587
2023-10-24 13:38:40                    18.612
2023-10-24 13:42:42                    18.637
2023-10-24 13:43:09                    18.612
2023-10-24 13:44:03                    18.639
2023-10-24 13:44:30                    18.608
2023-10-24 13:44:57                    18.642
2023-10-24 13:45:24                     18.61
2023-10-24 13:45:51                    18.638
2023-10-24 13:47:11                    18.613
2023-10-24 13:48:32                    18.643
2023-10-24 13:57:30                    18.665
2023-10-24 14:00:12                    18.633
2023-10-24 14:01:59                    18.665
2023-10-24 14:02:26                    18.641
2023-10-24 14:09:10                    18.668
2023-10-24 14:10:04                    18.633
2023-10-24 14:10:30                     18.66
2023-10-24 14:32:02                    18.636
2023-10-24 14:32:56                     18.67
2023-10-24 14:33:23                    18.648
2023-10-24 14:40:07                    18.613
2023-10-24 14:41:00                    18.643
2023-10-24 14:43:15                     18.62
2023-10-24 14:49:05                    18.593
2023-10-24 14:49:31                    18.615
2023-10-24 14:51:46                    18.569
2023-10-24 14:54:54                    18.541
2023-10-24 14:55:21                    18.569
2023-10-24 14:58:03                    18.544
2023-10-24 15:07:01                    18.521
2023-10-24 15:15:05                    18.499
2023-10-24 15:20:01                    18.476
2023-10-24 15:20:55                    18.509
2023-10-24 15:23:09                    18.463
2023-10-24 15:23:36                    18.506
2023-10-24 15:24:03                    18.485
2023-10-24 15:26:45                    18.457
2023-10-24 15:30:47                    18.429
2023-10-24 15:31:41                    18.464
2023-10-24 15:32:34                    18.434
2023-10-24 15:33:01                    18.412
2023-10-24 15:33:28                    18.436
2023-10-24 15:35:16                    18.411
2023-10-24 15:35:43                    18.438
2023-10-24 15:36:37                    18.416
2023-10-24 15:44:41                    18.384
2023-10-24 15:45:08                    18.413
2023-10-24 15:45:35                    18.389
2023-10-24 15:46:29                    18.411
2023-10-24 15:46:56                    18.386
2023-10-24 15:50:58                    18.411
2023-10-24 15:52:19                    18.389
2023-10-24 16:01:44                    18.421
2023-10-24 16:02:11                    18.384
2023-10-24 16:08:54                    18.406
2023-10-24 16:09:21                    18.381
2023-10-24 16:11:36                    18.408
2023-10-24 16:12:03                    18.381
2023-10-24 16:13:50                    18.406
2023-10-24 16:15:38                    18.384
2023-10-24 16:16:59                    18.406
2023-10-24 16:29:32                    18.428
2023-10-24 16:39:24                    18.451
2023-10-24 16:41:39                    18.474
2023-10-24 16:42:06                    18.447
2023-10-24 16:43:00                    18.482
2023-10-24 16:48:50                    18.505
2023-10-24 16:50:10                    18.529
2023-10-24 16:51:04                    18.496
2023-10-24 16:51:31                    18.534
2023-10-24 17:05:25                    18.568
2023-10-24 17:06:19                    18.544
2023-10-24 17:09:54                     18.58
2023-10-24 17:14:24                      18.6
2023-10-24 17:17:05                    18.625
2023-10-24 17:25:09                    18.651
2023-10-24 17:29:39                    18.626
2023-10-24 17:30:06                     18.67
2023-10-24 17:30:59                    18.638
2023-10-24 17:32:47                    18.663
2023-10-24 17:44:27                    18.686
2023-10-24 17:47:35                    18.665
2023-10-24 17:51:10                    18.706
2023-10-24 17:51:37                    18.683
2023-10-24 17:58:21                    18.706
2023-10-24 18:01:02                    18.675
2023-10-24 18:02:23                    18.709
2023-10-24 18:03:44                    18.686
2023-10-24 18:04:11                    18.709
2023-10-24 18:04:38                    18.734
2023-10-24 18:05:05                    18.699
2023-10-24 18:09:34                    18.731
2023-10-24 18:10:01                    18.691
2023-10-24 18:10:27                    18.716
2023-10-24 18:11:48                    18.694
2023-10-24 18:13:09                    18.716
2023-10-24 18:13:36                    18.678
2023-10-24 18:14:03                    18.702
2023-10-24 18:19:53                    18.651
2023-10-24 18:20:20                    18.691
2023-10-24 18:21:40                    18.669
2023-10-24 18:22:34                    18.691
2023-10-24 18:24:49                    18.665
2023-10-24 18:25:16                     18.69
2023-10-24 18:26:09                    18.668
2023-10-24 18:28:24                    18.644
2023-10-24 18:29:45                    18.678
2023-10-24 18:30:39                    18.656
2023-10-24 18:41:24                    18.628
2023-10-24 18:42:18                    18.655
2023-10-24 18:42:45                    18.626
2023-10-24 18:43:12                    18.658
2023-10-24 18:43:39                    18.633
2023-10-24 18:45:00                    18.665
2023-10-24 18:47:14                    18.641
2023-10-24 18:52:37                    18.663
2023-10-24 18:53:04                    18.638
2023-10-24 18:54:25                    18.618
2023-10-24 18:55:46                    18.638
2023-10-24 18:57:06                    18.618
2023-10-24 18:57:33                    18.638
2023-10-24 18:58:54                    18.599
2023-10-24 18:59:21                    18.635
2023-10-24 19:01:35                    18.613
2023-10-24 19:09:13                     18.59
2023-10-24 19:13:15                    18.569
2023-10-24 19:13:42                    18.597
2023-10-24 19:14:09                    18.571
2023-10-24 19:16:24                    18.548
2023-10-24 19:16:50                    18.568
2023-10-24 19:17:17                    18.541
2023-10-24 19:18:11                    18.584
2023-10-24 19:18:38                    18.549
2023-10-24 19:24:01                    18.526
2023-10-24 19:40:10                    18.494
2023-10-24 19:41:57                    18.539
2023-10-24 19:42:51                    18.494
2023-10-24 19:43:18                    18.521
2023-10-24 19:43:45                    18.494
2023-10-24 19:44:12                    18.521
2023-10-24 19:46:27                    18.497
2023-10-24 19:47:20                    18.529
2023-10-24 19:48:14                    18.497
2023-10-24 19:49:08                    18.524
2023-10-24 19:50:56                    18.499
2023-10-24 19:55:52                    18.524
2023-10-24 19:59:54                    18.502
2023-10-24 20:00:48                    18.526
2023-10-24 20:23:13                    18.556
2023-10-24 20:24:07                    18.521
2023-10-24 20:24:34                    18.546
2023-10-24 20:27:42                    18.524
2023-10-24 20:28:36                    18.553
2023-10-24 20:30:51                    18.531
2023-10-24 20:31:18                    18.556
2023-10-24 20:35:47                    18.587
2023-10-24 20:36:14                    18.564
2023-10-24 20:37:34                    18.587
2023-10-24 20:40:43                    18.608
2023-10-24 20:46:33                    18.638
2023-10-24 20:47:00                    18.605
2023-10-24 20:47:26                    18.631
