        Date        hcnps_intlk_cz_t_front_38
2023-10-11 00:00:00                    16.217
2023-10-11 00:00:14                    16.254
2023-10-11 00:00:41                    16.222
2023-10-11 00:05:10                     16.19
2023-10-11 00:05:37                    16.222
2023-10-11 00:16:50                    16.192
2023-10-11 00:17:17                    16.222
2023-10-11 00:18:37                    16.194
2023-10-11 00:19:04                    16.217
2023-10-11 00:22:13                    16.195
2023-10-11 00:23:07                    16.217
2023-10-11 00:28:02                     16.19
2023-10-11 00:30:17                    16.215
2023-10-11 00:31:38                    16.189
2023-10-11 00:32:31                    16.212
2023-10-11 00:36:34                    16.172
2023-10-11 00:38:21                    16.197
2023-10-11 00:38:48                    16.172
2023-10-11 00:39:15                    16.206
2023-10-11 00:39:42                    16.177
2023-10-11 00:41:29                    16.217
2023-10-11 00:41:56                    16.189
2023-10-11 00:45:59                     16.21
2023-10-11 00:46:25                    16.184
2023-10-11 00:46:52                    16.205
2023-10-11 00:48:13                    16.167
2023-10-11 00:48:40                    16.196
2023-10-11 00:49:34                    16.176
2023-10-11 00:50:01                    16.196
2023-10-11 00:51:48                    16.169
2023-10-11 00:52:42                    16.199
2023-10-11 00:53:09                    16.172
2023-10-11 00:54:03                    16.202
2023-10-11 00:58:59                    16.234
2023-10-11 00:59:26                    16.202
2023-10-11 00:59:53                    16.225
2023-10-11 01:00:20                    16.202
2023-10-11 01:03:28                    16.232
2023-10-11 01:06:36                    16.202
2023-10-11 01:07:30                    16.225
2023-10-11 01:07:57                    16.197
2023-10-11 01:08:24                    16.239
2023-10-11 01:09:18                    16.215
2023-10-11 01:10:38                    16.239
2023-10-11 01:20:03                    16.262
2023-10-11 01:20:30                    16.237
2023-10-11 01:21:24                    16.257
2023-10-11 01:22:45                     16.29
2023-10-11 01:23:12                    16.262
2023-10-11 01:23:39                    16.295
2023-10-11 01:24:05                     16.27
2023-10-11 01:24:59                    16.292
2023-10-11 01:28:08                    16.314
2023-10-11 01:28:35                    16.289
2023-10-11 01:29:28                    16.322
2023-10-11 01:32:10                    16.345
2023-10-11 01:37:06                     16.37
2023-10-11 01:40:14                    16.347
2023-10-11 01:41:08                    16.372
2023-10-11 01:48:45                    16.405
2023-10-11 01:51:54                    16.436
2023-10-11 01:52:21                     16.41
2023-10-11 01:55:02                    16.451
2023-10-11 01:55:56                    16.414
2023-10-11 01:56:23                    16.439
2023-10-11 01:59:04                    16.461
2023-10-11 02:02:13                    16.431
2023-10-11 02:04:00                    16.464
2023-10-11 02:04:27                    16.437
2023-10-11 02:05:48                    16.464
2023-10-11 02:08:02                    16.484
2023-10-11 02:08:56                    16.452
2023-10-11 02:17:27                    16.474
2023-10-11 02:19:15                    16.447
2023-10-11 02:24:11                    16.469
2023-10-11 02:27:46                    16.439
2023-10-11 02:28:40                    16.467
2023-10-11 02:29:07                    16.442
2023-10-11 02:31:22                    16.464
2023-10-11 02:31:48                    16.442
