        Date        hcnps_intlk_cz_t_front_28
2023-11-21 00:00:00                    22.604
2023-11-21 00:00:05                    22.579
2023-11-21 00:00:53                    22.601
2023-11-21 00:01:42                    22.577
2023-11-21 00:02:06                    22.601
2023-11-21 00:04:07                    22.579
2023-11-21 00:04:55                    22.606
2023-11-21 00:07:45                    22.582
2023-11-21 00:10:10                    22.605
2023-11-21 00:12:11                    22.577
2023-11-21 00:15:01                     22.61
2023-11-21 00:15:49                    22.579
2023-11-21 00:16:13                    22.619
2023-11-21 00:16:37                    22.598
2023-11-21 00:17:02                    22.577
2023-11-21 00:17:26                    22.598
2023-11-21 00:18:39                    22.575
2023-11-21 00:21:52                      22.6
2023-11-21 00:22:16                    22.579
2023-11-21 00:25:06                    22.552
2023-11-21 00:25:30                     22.59
2023-11-21 00:28:44                    22.561
2023-11-21 00:30:21                    22.611
2023-11-21 00:30:45                    22.587
2023-11-21 00:31:58                    22.565
2023-11-21 00:34:47                    22.594
2023-11-21 00:36:00                    22.573
2023-11-21 00:36:24                    22.552
2023-11-21 00:37:12                    22.585
2023-11-21 00:38:25                    22.545
2023-11-21 00:39:13                    22.581
2023-11-21 00:41:39                    22.548
2023-11-21 00:42:27                    22.573
2023-11-21 00:49:19                    22.598
2023-11-21 00:49:43                    22.558
2023-11-21 00:50:07                     22.59
2023-11-21 00:51:44                    22.555
2023-11-21 00:52:32                    22.588
2023-11-21 00:53:21                    22.556
2023-11-21 00:53:45                    22.583
2023-11-21 01:00:37                    22.562
2023-11-21 01:01:49                    22.586
2023-11-21 01:05:03                    22.564
2023-11-21 01:05:27                    22.589
2023-11-21 01:07:04                    22.559
2023-11-21 01:07:28                    22.598
2023-11-21 01:07:52                    22.564
2023-11-21 01:09:05                    22.586
2023-11-21 01:12:43                    22.561
2023-11-21 01:13:07                    22.589
2023-11-21 01:14:44                    22.566
2023-11-21 01:15:32                    22.595
2023-11-21 01:16:21                    22.574
2023-11-21 01:20:23                    22.598
2023-11-21 01:21:36                    22.572
2023-11-21 01:24:25                    22.609
2023-11-21 01:24:49                    22.569
2023-11-21 01:25:13                    22.591
2023-11-21 01:25:38                    22.564
2023-11-21 01:32:29                    22.589
2023-11-21 01:34:55                    22.561
2023-11-21 01:36:07                    22.594
2023-11-21 01:38:08                    22.552
2023-11-21 01:38:32                    22.577
2023-11-21 01:40:58                    22.542
2023-11-21 01:42:10                    22.567
2023-11-21 01:48:14                    22.542
2023-11-21 01:48:38                    22.582
2023-11-21 01:52:16                    22.561
2023-11-21 01:58:19                    22.587
2023-11-21 01:58:43                    22.557
2023-11-21 02:00:45                     22.58
2023-11-21 02:04:23                     22.55
2023-11-21 02:04:47                    22.577
2023-11-21 02:07:12                    22.551
2023-11-21 02:08:01                    22.585
2023-11-21 02:08:25                    22.562
2023-11-21 02:10:26                    22.587
2023-11-21 02:11:38                    22.555
2023-11-21 02:14:04                     22.59
2023-11-21 02:14:28                    22.555
2023-11-21 02:14:52                    22.585
2023-11-21 02:16:53                    22.563
2023-11-21 02:24:58                     22.59
2023-11-21 02:25:22                    22.555
2023-11-21 02:26:35                     22.58
2023-11-21 02:28:36                    22.541
2023-11-21 02:29:00                    22.565
2023-11-21 02:32:14                    22.543
2023-11-21 02:32:38                    22.577
2023-11-21 02:35:52                    22.551
2023-11-21 02:36:40                    22.575
2023-11-21 02:38:41                    22.543
2023-11-21 02:39:54                    22.577
2023-11-21 02:40:42                    22.551
2023-11-21 02:44:44                    22.573
2023-11-21 02:49:35                    22.546
2023-11-21 02:49:59                     22.57
2023-11-21 02:56:03                    22.546
