        Date        hcnps_intlk_cz_t_back_33
2023-10-09 00:00:00                   15.482
2023-10-09 00:00:44                   15.508
2023-10-09 00:01:11                   15.485
2023-10-09 00:04:47                   15.505
2023-10-09 00:06:07                   15.479
2023-10-09 00:09:16                    15.45
2023-10-09 00:09:43                   15.472
2023-10-09 00:10:10                   15.444
2023-10-09 00:14:12                   15.421
2023-10-09 00:14:39                   15.462
2023-10-09 00:15:05                   15.411
2023-10-09 00:15:32                   15.435
2023-10-09 00:17:47                   15.413
2023-10-09 00:22:16                   15.383
2023-10-09 00:23:36                   15.408
2023-10-09 00:24:03                   15.378
2023-10-09 00:25:24                   15.406
2023-10-09 00:26:18                   15.386
2023-10-09 00:29:26                   15.361
2023-10-09 00:32:34                   15.384
2023-10-09 00:33:28                   15.362
2023-10-09 00:34:22                   15.333
2023-10-09 00:37:30                   15.355
2023-10-09 00:39:45                   15.331
2023-10-09 00:41:06                   15.353
2023-10-09 00:41:59                   15.328
2023-10-09 00:43:20                    15.35
2023-10-09 00:44:41                   15.313
2023-10-09 00:45:08                   15.345
2023-10-09 00:47:22                   15.316
2023-10-09 00:49:10                    15.35
2023-10-09 00:49:37                   15.316
2023-10-09 00:51:24                   15.341
2023-10-09 00:52:45                   15.311
2023-10-09 00:53:12                   15.333
2023-10-09 01:02:10                   15.311
2023-10-09 01:03:04                   15.346
2023-10-09 01:07:33                   15.325
2023-10-09 01:08:00                   15.352
2023-10-09 01:11:08                   15.373
2023-10-09 01:16:04                   15.393
2023-10-09 01:16:31                   15.371
2023-10-09 01:16:58                   15.398
2023-10-09 01:29:58                   15.419
2023-10-09 01:34:00                   15.442
2023-10-09 01:35:47                    15.42
2023-10-09 01:36:41                    15.45
2023-10-09 01:38:02                   15.473
2023-10-09 01:41:37                    15.45
2023-10-09 01:42:04                   15.476
2023-10-09 02:11:40                   15.449
2023-10-09 02:12:33                   15.471
2023-10-09 02:13:54                   15.449
2023-10-09 02:14:48                   15.479
2023-10-09 02:15:42                   15.457
2023-10-09 02:24:40                   15.424
2023-10-09 02:25:07                   15.447
2023-10-09 02:28:15                   15.419
2023-10-09 02:37:40                   15.399
2023-10-09 02:40:21                   15.378
2023-10-09 02:41:15                   15.401
2023-10-09 02:42:36                   15.374
2023-10-09 02:43:03                   15.398
2023-10-09 02:43:30                   15.365
2023-10-09 02:44:23                   15.402
2023-10-09 02:45:17                   15.378
2023-10-09 02:47:32                   15.355
2023-10-09 02:50:13                   15.331
2023-10-09 02:56:03                   15.295
2023-10-09 03:05:28                   15.271
2023-10-09 03:11:44                   15.248
2023-10-09 03:19:22                   15.217
2023-10-09 03:20:15                   15.245
2023-10-09 03:21:36                   15.219
2023-10-09 03:22:30                    15.24
2023-10-09 03:22:57                   15.209
2023-10-09 03:24:17                   15.232
2023-10-09 03:25:11                   15.194
2023-10-09 03:28:20                   15.174
2023-10-09 03:31:28                   15.146
2023-10-09 03:33:16                   15.183
2023-10-09 03:34:09                   15.146
2023-10-09 03:40:26                   15.168
2023-10-09 03:40:53                   15.126
2023-10-09 03:42:41                   15.153
2023-10-09 03:43:34                   15.133
2023-10-09 03:49:51                   15.111
2023-10-09 03:51:12                   15.133
2023-10-09 03:52:06                   15.103
2023-10-09 03:52:32                   15.131
2023-10-09 03:59:16                   15.093
2023-10-09 04:00:10                   15.148
2023-10-09 04:00:37                   15.116
2023-10-09 04:03:18                    15.15
2023-10-09 04:03:45                   15.103
2023-10-09 04:05:33                   15.159
2023-10-09 04:05:59                   15.121
2023-10-09 04:08:41                   15.142
2023-10-09 04:15:51                   15.174
2023-10-09 04:16:18                   15.149
2023-10-09 04:17:12                   15.196
2023-10-09 04:18:33                   15.173
2023-10-09 04:21:41                   15.198
2023-10-09 04:22:35                    15.17
2023-10-09 04:23:02                   15.198
2023-10-09 04:27:58                   15.221
2023-10-09 04:31:33                   15.194
2023-10-09 04:33:20                   15.219
2023-10-09 04:36:02                   15.243
2023-10-09 04:36:56                   15.211
2023-10-09 04:38:43                   15.251
2023-10-09 04:39:10                   15.219
2023-10-09 04:40:04                   15.259
2023-10-09 04:40:31                   15.226
2023-10-09 04:41:25                   15.254
2023-10-09 04:44:06                   15.278
2023-10-09 04:45:00                   15.244
2023-10-09 04:45:54                   15.272
2023-10-09 04:49:56                   15.298
2023-10-09 04:51:43                   15.276
2023-10-09 04:52:37                     15.3
2023-10-09 05:01:35                   15.321
2023-10-09 05:02:29                   15.298
2023-10-09 05:06:58                   15.323
2023-10-09 05:07:25                   15.293
2023-10-09 05:15:56                   15.313
2023-10-09 05:17:17                   15.293
2023-10-09 05:19:04                   15.313
2023-10-09 05:19:31                   15.276
2023-10-09 05:19:58                   15.328
2023-10-09 05:20:25                   15.281
2023-10-09 05:21:19                   15.303
2023-10-09 05:22:39                   15.281
2023-10-09 05:23:06                   15.308
2023-10-09 05:24:00                   15.286
2023-10-09 05:32:04                   15.251
2023-10-09 05:32:58                   15.284
2023-10-09 05:36:06                   15.261
2023-10-09 05:36:33                   15.289
2023-10-09 05:37:27                   15.248
2023-10-09 05:37:54                   15.271
2023-10-09 05:40:35                   15.251
2023-10-09 05:46:25                   15.226
2023-10-09 05:46:52                   15.258
2023-10-09 05:47:19                    15.23
2023-10-09 05:48:13                   15.258
2023-10-09 05:49:06                   15.233
2023-10-09 05:51:48                    15.21
2023-10-09 05:55:50                   15.187
2023-10-09 05:56:17                   15.218
2023-10-09 05:56:44                   15.196
2023-10-09 05:58:31                   15.172
2023-10-09 06:01:39                   15.145
2023-10-09 06:03:00                   15.174
2023-10-09 06:05:15                   15.142
2023-10-09 06:05:42                   15.176
2023-10-09 06:06:35                   15.147
2023-10-09 06:11:04                    15.11
2023-10-09 06:11:31                   15.137
2023-10-09 06:17:21                   15.097
2023-10-09 06:17:48                   15.122
2023-10-09 06:18:15                   15.094
2023-10-09 06:18:42                   15.114
2023-10-09 06:20:02                    15.14
2023-10-09 06:20:29                    15.12
2023-10-09 06:20:56                   15.094
2023-10-09 06:21:50                   15.117
2023-10-09 06:22:17                   15.084
2023-10-09 06:22:44                   15.114
2023-10-09 06:24:04                   15.094
2023-10-09 06:26:46                   15.059
2023-10-09 06:27:40                   15.083
2023-10-09 06:29:27                   15.036
2023-10-09 06:29:54                   15.081
2023-10-09 06:30:21                    15.03
2023-10-09 06:30:48                   15.055
2023-10-09 06:32:35                   15.028
2023-10-09 06:33:02                    15.05
2023-10-09 06:33:29                   15.025
2023-10-09 06:34:50                   15.047
2023-10-09 06:36:11                   15.012
2023-10-09 06:48:17                   14.977
2023-10-09 06:49:11                   15.014
2023-10-09 06:50:05                   14.993
2023-10-09 07:02:11                   15.017
2023-10-09 07:15:38                   15.046
2023-10-09 07:16:32                   15.025
2023-10-09 07:16:59                   15.061
2023-10-09 07:17:52                   15.035
2023-10-09 07:19:40                   15.057
2023-10-09 07:23:42                   15.082
2023-10-09 07:24:09                   15.062
2023-10-09 07:24:36                   15.083
2023-10-09 07:34:28                   15.107
2023-10-09 07:36:15                   15.083
2023-10-09 07:37:09                    15.11
2023-10-09 07:39:23                   15.088
2023-10-09 07:40:17                   15.122
2023-10-09 07:40:44                     15.1
2023-10-09 07:44:19                   15.142
2023-10-09 07:46:07                   15.111
2023-10-09 07:46:34                   15.136
2023-10-09 07:47:28                   15.113
2023-10-09 07:48:21                   15.159
2023-10-09 07:48:48                   15.136
2023-10-09 07:49:15                   15.164
2023-10-09 07:50:09                   15.123
2023-10-09 07:50:36                   15.147
2023-10-09 07:52:50                   15.176
2023-10-09 07:53:17                   15.147
2023-10-09 07:54:11                   15.174
2023-10-09 08:02:42                   15.195
2023-10-09 08:05:51                   15.165
2023-10-09 08:06:44                   15.187
2023-10-09 08:07:38                   15.212
2023-10-09 08:08:32                    15.19
2023-10-09 08:09:53                   15.219
2023-10-09 08:10:19                   15.197
2023-10-09 08:19:18                   15.219
2023-10-09 08:19:44                   15.197
2023-10-09 08:22:53                    15.17
2023-10-09 08:23:20                   15.202
2023-10-09 08:25:34                   15.175
2023-10-09 08:28:42                   15.197
2023-10-09 08:30:30                   15.172
2023-10-09 08:34:05                    15.15
2023-10-09 08:34:59                   15.175
2023-10-09 08:37:14                   15.154
2023-10-09 08:43:03                    15.12
2023-10-09 08:43:30                   15.157
2023-10-09 08:44:51                    15.12
2023-10-09 08:49:20                   15.097
2023-10-09 08:49:47                   15.124
2023-10-09 08:51:07                   15.104
