        Date        hcnps_intlk_cz_t_front_13
2023-10-09 00:00:00                    19.313
2023-10-09 00:00:18                    19.291
2023-10-09 00:01:11                    19.323
2023-10-09 00:01:38                    19.294
2023-10-09 00:05:14                    19.273
2023-10-09 00:13:18                    19.249
2023-10-09 00:16:26                    19.219
2023-10-09 00:17:20                    19.249
2023-10-09 00:20:28                    19.224
2023-10-09 00:26:18                    19.192
2023-10-09 00:26:45                    19.216
2023-10-09 00:28:05                    19.189
2023-10-09 00:29:26                    19.211
2023-10-09 00:30:47                    19.189
2023-10-09 00:36:37                    19.164
2023-10-09 00:37:30                    19.186
2023-10-09 00:39:18                    19.157
2023-10-09 00:46:28                    19.134
2023-10-09 00:54:06                    19.099
2023-10-09 00:58:35                    19.121
2023-10-09 00:59:55                    19.084
2023-10-09 01:00:49                    19.106
2023-10-09 01:02:37                    19.082
2023-10-09 01:03:04                     19.11
2023-10-09 01:06:39                    19.075
2023-10-09 01:09:20                    19.123
2023-10-09 01:09:47                     19.09
2023-10-09 01:12:55                    19.114
2023-10-09 01:13:22                    19.087
2023-10-09 01:16:04                    19.123
2023-10-09 01:16:31                    19.098
2023-10-09 01:25:02                    19.076
2023-10-09 01:25:56                    19.103
2023-10-09 01:28:37                    19.071
2023-10-09 01:29:04                      19.1
2023-10-09 01:34:00                    19.078
2023-10-09 01:36:14                      19.1
2023-10-09 01:42:58                    19.126
2023-10-09 01:45:39                    19.147
2023-10-09 01:50:08                    19.176
2023-10-09 01:50:35                    19.141
2023-10-09 01:52:50                    19.188
2023-10-09 01:53:17                    19.159
2023-10-09 02:08:31                    19.183
2023-10-09 02:08:58                    19.151
2023-10-09 02:11:13                    19.124
2023-10-09 02:11:40                    19.164
2023-10-09 02:15:15                    19.144
2023-10-09 02:26:54                    19.122
2023-10-09 02:35:25                    19.095
2023-10-09 02:47:32                    19.062
2023-10-09 02:47:59                    19.087
2023-10-09 02:49:19                    19.065
2023-10-09 02:55:36                    19.043
2023-10-09 03:01:26                    19.022
2023-10-09 03:03:40                    18.999
2023-10-09 03:05:01                    19.024
2023-10-09 03:05:28                    18.995
2023-10-09 03:09:57                    18.973
2023-10-09 03:15:19                     18.94
2023-10-09 03:15:46                    18.963
2023-10-09 03:16:13                    18.933
2023-10-09 03:17:07                     18.97
2023-10-09 03:17:34                    18.943
2023-10-09 03:19:22                     18.92
2023-10-09 03:23:24                    18.895
2023-10-09 03:24:44                    18.918
2023-10-09 03:25:11                    18.895
2023-10-09 03:35:03                    18.871
2023-10-09 03:36:51                    18.848
2023-10-09 03:37:45                     18.87
2023-10-09 03:39:05                    18.846
2023-10-09 03:40:53                    18.868
2023-10-09 03:41:20                    18.841
2023-10-09 03:45:49                    18.816
2023-10-09 03:46:43                    18.863
2023-10-09 03:47:37                    18.823
2023-10-09 03:55:14                     18.79
2023-10-09 03:57:01                    18.827
2023-10-09 03:58:22                      18.8
2023-10-09 03:59:16                    18.775
2023-10-09 03:59:43                    18.798
2023-10-09 04:01:30                    18.775
2023-10-09 04:01:57                    18.797
2023-10-09 04:02:51                    18.775
2023-10-09 04:03:45                    18.806
2023-10-09 04:05:33                     18.77
2023-10-09 04:06:26                    18.803
2023-10-09 04:10:55                    18.776
2023-10-09 04:11:22                    18.798
2023-10-09 04:13:37                    18.829
2023-10-09 04:14:04                    18.801
2023-10-09 04:14:31                    18.773
2023-10-09 04:14:57                    18.806
2023-10-09 04:47:41                    18.827
2023-10-09 04:52:37                    18.855
2023-10-09 04:54:52                    18.876
2023-10-09 04:55:45                    18.843
2023-10-09 04:56:12                    18.891
2023-10-09 04:58:27                    18.859
2023-10-09 05:00:14                    18.881
2023-10-09 05:05:10                    18.902
2023-10-09 05:08:19                     18.88
