        Date        hcnps_intlk_cz_t_back_55
2023-11-09 00:00:00                   22.719
2023-11-09 00:01:07                    22.74
2023-11-09 00:02:01                   22.717
2023-11-09 00:05:10                   22.745
2023-11-09 00:06:03                   22.719
2023-11-09 00:08:18                   22.747
2023-11-09 00:09:12                   22.715
2023-11-09 00:09:39                   22.737
2023-11-09 00:11:26                   22.761
2023-11-09 00:11:53                   22.727
2023-11-09 00:14:08                   22.749
2023-11-09 00:16:49                     22.7
2023-11-09 00:17:16                   22.745
2023-11-09 00:25:21                   22.724
2023-11-09 00:26:15                   22.746
2023-11-09 00:30:44                   22.707
2023-11-09 00:31:11                   22.742
2023-11-09 00:31:38                   22.712
2023-11-09 00:33:52                   22.737
2023-11-09 00:34:46                   22.705
2023-11-09 00:43:18                    22.74
2023-11-09 00:49:07                   22.712
2023-11-09 00:50:01                   22.735
2023-11-09 00:51:22                    22.71
2023-11-09 00:54:30                   22.685
2023-11-09 00:54:57                   22.713
2023-11-09 00:57:12                    22.69
2023-11-09 01:03:29                   22.727
2023-11-09 01:03:56                   22.697
2023-11-09 01:07:31                   22.725
2023-11-09 01:07:58                   22.699
2023-11-09 01:12:27                   22.722
2023-11-09 01:17:50                   22.745
2023-11-09 01:19:38                   22.724
2023-11-09 01:22:19                   22.754
2023-11-09 01:24:34                   22.732
2023-11-09 01:27:42                   22.754
2023-11-09 01:28:36                   22.729
2023-11-09 01:30:51                   22.754
2023-11-09 01:37:34                    22.72
2023-11-09 01:39:49                   22.747
2023-11-09 01:40:16                   22.707
2023-11-09 01:47:00                   22.685
2023-11-09 01:49:14                   22.713
2023-11-09 01:49:41                   22.685
2023-11-09 01:56:52                    22.73
2023-11-09 01:57:19                   22.688
2023-11-09 01:57:46                    22.71
2023-11-09 01:59:33                   22.688
2023-11-09 02:00:27                   22.718
2023-11-09 02:02:15                    22.69
2023-11-09 02:02:42                    22.72
2023-11-09 02:04:29                   22.693
2023-11-09 02:05:50                   22.715
2023-11-09 02:16:09                   22.749
2023-11-09 02:17:03                   22.718
2023-11-09 02:21:59                    22.74
2023-11-09 02:22:53                   22.712
2023-11-09 02:23:46                   22.752
2023-11-09 02:24:40                   22.723
2023-11-09 02:25:07                   22.745
2023-11-09 02:25:34                    22.72
2023-11-09 02:26:01                   22.742
2023-11-09 02:28:42                   22.764
2023-11-09 02:34:59                   22.739
2023-11-09 02:37:14                   22.715
2023-11-09 02:38:35                    22.69
2023-11-09 02:39:55                   22.718
2023-11-09 02:40:49                   22.693
2023-11-09 02:44:24                   22.717
2023-11-09 02:45:18                    22.69
2023-11-09 02:46:39                   22.658
2023-11-09 02:47:06                   22.695
2023-11-09 02:47:33                   22.666
2023-11-09 02:48:00                   22.701
2023-11-09 02:49:20                   22.673
2023-11-09 02:49:47                   22.697
2023-11-09 02:54:17                   22.666
2023-11-09 02:54:43                   22.695
2023-11-09 02:59:39                   22.668
2023-11-09 03:00:33                   22.698
2023-11-09 03:04:36                   22.673
2023-11-09 03:08:38                   22.696
2023-11-09 03:11:19                   22.676
2023-11-09 03:14:55                   22.712
2023-11-09 03:18:30                    22.74
2023-11-09 03:21:39                   22.764
2023-11-09 03:22:32                   22.741
2023-11-09 03:24:47                   22.766
2023-11-09 03:25:14                    22.74
2023-11-09 03:26:35                   22.762
2023-11-09 03:33:18                   22.724
2023-11-09 03:33:45                   22.764
2023-11-09 03:34:12                   22.737
2023-11-09 03:37:48                   22.713
2023-11-09 03:38:14                   22.754
2023-11-09 03:39:08                    22.73
2023-11-09 03:40:02                   22.751
2023-11-09 03:40:56                   22.719
2023-11-09 03:41:23                   22.742
2023-11-09 03:49:27                    22.72
2023-11-09 03:55:17                   22.747
2023-11-09 03:56:11                   22.715
2023-11-09 03:58:53                   22.737
2023-11-09 03:59:20                   22.695
2023-11-09 03:59:47                   22.717
2023-11-09 04:03:22                   22.696
2023-11-09 04:06:57                   22.676
2023-11-09 04:07:24                   22.715
2023-11-09 04:09:39                   22.688
2023-11-09 04:14:08                    22.71
2023-11-09 04:14:35                   22.688
2023-11-09 04:15:29                   22.659
2023-11-09 04:15:55                   22.693
2023-11-09 04:18:37                   22.658
2023-11-09 04:19:04                   22.698
2023-11-09 04:19:58                   22.674
2023-11-09 04:21:45                   22.703
2023-11-09 04:25:21                   22.679
2023-11-09 04:27:08                   22.718
2023-11-09 04:27:35                   22.686
2023-11-09 04:29:50                    22.71
2023-11-09 04:32:04                   22.688
2023-11-09 04:32:58                   22.737
2023-11-09 04:33:25                   22.696
2023-11-09 04:35:40                    22.72
2023-11-09 04:36:33                    22.68
2023-11-09 04:37:00                   22.708
2023-11-09 04:37:54                   22.732
2023-11-09 04:38:21                   22.691
2023-11-09 04:38:48                   22.713
2023-11-09 04:40:36                   22.742
2023-11-09 04:41:29                   22.718
2023-11-09 04:42:23                   22.747
