        Date        hcnps_intlk_cz_t_back_32
2023-10-09 00:00:00                    12.72
2023-10-09 00:05:14                   12.695
2023-10-09 00:05:40                   12.716
2023-10-09 00:07:01                    12.67
2023-10-09 00:07:28                   12.725
2023-10-09 00:07:55                   12.702
2023-10-09 00:10:10                   12.675
2023-10-09 00:11:03                   12.652
2023-10-09 00:11:57                   12.683
2023-10-09 00:13:45                   12.652
2023-10-09 00:15:05                   12.614
2023-10-09 00:15:32                   12.649
2023-10-09 00:17:47                   12.624
2023-10-09 00:22:43                   12.596
2023-10-09 00:27:39                   12.574
2023-10-09 00:28:59                     12.6
2023-10-09 00:29:53                   12.559
2023-10-09 00:35:16                   12.537
2023-10-09 00:38:24                   12.559
2023-10-09 00:38:51                   12.527
2023-10-09 00:39:18                    12.55
2023-10-09 00:40:12                   12.529
2023-10-09 00:44:41                   12.504
2023-10-09 01:03:04                    12.53
2023-10-09 01:03:57                   12.498
2023-10-09 01:06:12                   12.523
2023-10-09 01:09:20                   12.546
2023-10-09 01:10:14                   12.508
2023-10-09 01:11:08                   12.554
2023-10-09 01:11:35                   12.523
2023-10-09 01:12:02                   12.544
2023-10-09 01:21:00                   12.573
2023-10-09 01:29:31                   12.551
2023-10-09 01:30:25                   12.572
2023-10-09 01:33:33                   12.593
2023-10-09 01:38:56                   12.627
2023-10-09 01:39:23                   12.597
2023-10-09 01:39:50                   12.622
2023-10-09 01:40:17                     12.6
2023-10-09 01:42:04                   12.625
2023-10-09 02:01:48                   12.601
2023-10-09 02:02:15                   12.628
2023-10-09 02:04:02                   12.606
2023-10-09 02:14:21                   12.571
2023-10-09 02:14:48                   12.608
2023-10-09 02:15:15                   12.583
2023-10-09 02:20:38                   12.559
2023-10-09 02:21:05                   12.593
2023-10-09 02:23:19                   12.564
2023-10-09 02:28:42                   12.538
2023-10-09 02:30:03                   12.561
2023-10-09 02:30:56                   12.531
2023-10-09 02:33:38                   12.559
2023-10-09 02:34:05                   12.517
2023-10-09 02:34:32                   12.548
2023-10-09 02:36:19                    12.52
2023-10-09 02:36:46                   12.549
2023-10-09 02:37:13                   12.522
2023-10-09 02:40:21                   12.483
2023-10-09 02:40:48                   12.505
2023-10-09 02:41:42                   12.479
2023-10-09 02:47:32                   12.443
2023-10-09 02:48:26                   12.468
2023-10-09 02:50:13                   12.438
2023-10-09 02:55:09                   12.409
2023-10-09 03:00:59                   12.385
2023-10-09 03:08:09                   12.363
2023-10-09 03:13:59                    12.34
2023-10-09 03:19:22                   12.319
2023-10-09 03:20:42                   12.297
2023-10-09 03:26:05                   12.266
2023-10-09 03:26:32                   12.294
2023-10-09 03:26:59                   12.273
2023-10-09 03:29:40                   12.238
2023-10-09 03:30:07                    12.26
2023-10-09 03:31:55                   12.236
2023-10-09 03:33:16                   12.258
2023-10-09 03:34:09                   12.228
2023-10-09 03:43:34                   12.193
2023-10-09 03:46:16                   12.218
2023-10-09 03:46:43                   12.193
2023-10-09 03:47:10                    12.22
2023-10-09 03:48:03                   12.193
2023-10-09 03:49:51                   12.215
2023-10-09 03:54:47                   12.186
2023-10-09 03:56:35                   12.213
2023-10-09 03:57:01                   12.191
2023-10-09 03:57:28                   12.161
2023-10-09 03:57:55                   12.198
2023-10-09 03:58:49                   12.166
2023-10-09 03:59:43                   12.201
2023-10-09 04:01:30                   12.173
2023-10-09 04:01:57                   12.201
2023-10-09 04:03:45                   12.176
2023-10-09 04:04:39                   12.198
2023-10-09 04:12:16                   12.221
2023-10-09 04:12:43                   12.199
2023-10-09 04:13:10                   12.229
2023-10-09 04:13:37                   12.204
2023-10-09 04:15:24                   12.229
2023-10-09 04:16:18                   12.207
2023-10-09 04:16:45                   12.235
2023-10-09 04:19:00                   12.212
2023-10-09 04:19:26                    12.24
2023-10-09 04:23:55                   12.274
2023-10-09 04:24:22                   12.249
2023-10-09 04:31:06                   12.276
2023-10-09 04:35:35                   12.254
2023-10-09 04:36:02                   12.291
2023-10-09 04:36:56                   12.252
2023-10-09 04:37:49                   12.288
2023-10-09 04:39:37                   12.261
2023-10-09 04:40:04                   12.295
2023-10-09 04:40:31                   12.271
2023-10-09 04:40:58                   12.325
2023-10-09 04:41:25                   12.302
2023-10-09 04:42:45                    12.33
2023-10-09 04:43:12                   12.302
2023-10-09 04:46:47                   12.352
2023-10-09 04:47:14                   12.311
2023-10-09 04:48:35                    12.35
2023-10-09 04:50:23                   12.324
2023-10-09 04:50:50                   12.346
2023-10-09 04:55:45                   12.324
2023-10-09 04:56:12                   12.346
2023-10-09 04:58:54                   12.368
2023-10-09 04:59:21                   12.334
2023-10-09 05:02:56                   12.363
2023-10-09 05:04:43                   12.336
2023-10-09 05:05:10                   12.363
2023-10-09 05:05:37                   12.341
2023-10-09 05:13:41                   12.366
2023-10-09 05:14:08                   12.341
2023-10-09 05:16:23                   12.319
2023-10-09 05:17:43                   12.341
2023-10-09 05:22:12                   12.319
2023-10-09 05:29:23                   12.297
2023-10-09 05:31:37                   12.324
2023-10-09 05:32:31                   12.294
2023-10-09 05:37:27                   12.274
2023-10-09 05:37:54                   12.294
2023-10-09 05:44:11                   12.266
2023-10-09 05:46:25                   12.239
2023-10-09 05:46:52                   12.284
2023-10-09 05:47:19                   12.258
2023-10-09 05:53:08                   12.232
2023-10-09 05:54:02                   12.201
2023-10-09 05:54:29                   12.243
2023-10-09 05:54:56                   12.222
2023-10-09 05:55:23                   12.244
2023-10-09 05:55:50                   12.203
2023-10-09 05:56:17                   12.241
2023-10-09 05:57:10                   12.215
2023-10-09 05:58:58                   12.185
2023-10-09 05:59:25                   12.224
2023-10-09 06:01:39                   12.175
2023-10-09 06:05:42                   12.155
2023-10-09 06:06:08                   12.182
2023-10-09 06:06:35                    12.16
2023-10-09 06:07:02                   12.182
2023-10-09 06:08:23                   12.153
2023-10-09 06:14:40                   12.131
2023-10-09 06:19:35                    12.11
2023-10-09 06:20:02                   12.145
2023-10-09 06:20:56                   12.123
2023-10-09 06:24:04                   12.097
2023-10-09 06:27:40                   12.069
2023-10-09 06:29:54                     12.1
2023-10-09 06:30:21                   12.063
2023-10-09 06:33:29                   12.043
2023-10-09 06:37:31                   12.021
2023-10-09 06:41:33                   11.996
2023-10-09 06:42:54                   12.025
2023-10-09 06:44:15                       12
2023-10-09 06:44:42                    12.03
2023-10-09 06:45:36                   11.978
2023-10-09 06:46:56                       12
2023-10-09 06:53:40                   11.978
2023-10-09 06:54:07                       12
2023-10-09 07:00:23                   11.978
2023-10-09 07:00:50                   12.001
2023-10-09 07:08:54                   12.021
2023-10-09 07:09:21                   11.981
2023-10-09 07:09:48                   12.002
2023-10-09 07:10:42                   12.026
2023-10-09 07:11:09                   11.989
2023-10-09 07:11:36                   12.031
2023-10-09 07:12:03                   11.993
2023-10-09 07:14:17                   12.033
2023-10-09 07:14:44                   12.006
2023-10-09 07:15:11                   12.036
2023-10-09 07:17:52                   12.011
2023-10-09 07:18:46                   12.039
2023-10-09 07:22:21                   12.083
2023-10-09 07:22:48                    12.04
2023-10-09 07:23:15                   12.063
2023-10-09 07:28:11                   12.084
