        Date        hcnps_intlk_cz_t_front_3
2023-10-24 00:00:00                   21.766
2023-10-24 00:07:48                   21.794
2023-10-24 00:08:15                   21.761
2023-10-24 00:12:17                   21.797
2023-10-24 00:13:11                   21.769
2023-10-24 00:14:04                   21.821
2023-10-24 00:14:31                   21.779
2023-10-24 00:19:27                   21.806
2023-10-24 00:21:15                   21.827
2023-10-24 00:23:29                   21.802
2023-10-24 00:24:50                   21.826
2023-10-24 00:25:17                   21.851
2023-10-24 00:26:11                   21.828
2023-10-24 00:27:59                   21.861
2023-10-24 00:29:19                   21.834
2023-10-24 00:30:13                   21.856
2023-10-24 00:32:28                   21.836
2023-10-24 00:32:55                   21.861
2023-10-24 00:36:03                   21.886
2023-10-24 00:36:30                   21.852
2023-10-24 00:38:17                   21.874
2023-10-24 00:39:11                   21.849
2023-10-24 00:39:38                   21.871
2023-10-24 00:40:59                   21.894
2023-10-24 00:42:46                   21.864
2023-10-24 00:45:55                   21.894
2023-10-24 00:48:09                   21.871
2023-10-24 00:48:36                   21.903
2023-10-24 00:49:03                   21.881
2023-10-24 00:53:59                   21.936
2023-10-24 00:54:26                   21.899
2023-10-24 00:55:47                   21.937
2023-10-24 00:56:14                   21.896
2023-10-24 00:57:08                   21.922
2023-10-24 00:58:01                   21.899
2023-10-24 00:58:55                   21.927
2023-10-24 01:00:16                   21.957
2023-10-24 01:00:43                   21.933
2023-10-24 01:01:10                   21.955
2023-10-24 01:04:18                    21.98
2023-10-24 01:05:12                   21.955
2023-10-24 01:07:26                   21.983
2023-10-24 01:10:08                   21.951
2023-10-24 01:11:55                   21.973
2023-10-24 01:13:43                   21.946
2023-10-24 01:14:10                   21.971
2023-10-24 01:22:14                   21.998
2023-10-24 01:23:08                   21.968
2023-10-24 01:23:35                   21.998
2023-10-24 01:26:17                   21.968
2023-10-24 01:27:37                   21.998
2023-10-24 01:30:19                   21.968
2023-10-24 01:30:46                   21.991
2023-10-24 01:40:11                   21.968
2023-10-24 01:40:38                   21.991
2023-10-24 01:41:58                   21.963
2023-10-24 01:42:25                   22.001
2023-10-24 01:43:19                   21.973
2023-10-24 01:43:46                   22.001
2023-10-24 01:45:34                   21.973
2023-10-24 01:50:03                   21.951
2023-10-24 01:50:30                   21.981
2023-10-24 01:55:52                   21.959
2023-10-24 01:56:46                   21.983
2023-10-24 01:57:13                   21.959
2023-10-24 02:04:51                   21.936
2023-10-24 02:08:53                   21.903
2023-10-24 02:09:47                   21.945
2023-10-24 02:10:13                    21.92
2023-10-24 02:12:01                   21.943
2023-10-24 02:12:28                   21.912
2023-10-24 02:14:16                   21.888
2023-10-24 02:14:42                   21.914
2023-10-24 02:15:09                   21.859
2023-10-24 02:15:36                   21.906
2023-10-24 02:17:24                   21.876
2023-10-24 02:18:45                   21.901
2023-10-24 02:19:12                   21.879
2023-10-24 02:25:01                   21.854
2023-10-24 02:26:22                   21.884
2023-10-24 02:27:16                   21.861
2023-10-24 02:29:04                   21.884
2023-10-24 02:29:57                   21.852
2023-10-24 02:31:45                   21.884
2023-10-24 02:32:39                   21.859
2023-10-24 02:38:29                   21.838
2023-10-24 02:42:31                   21.812
2023-10-24 02:44:45                   21.835
2023-10-24 02:46:06                   21.804
2023-10-24 02:48:47                   21.777
2023-10-24 02:49:41                   21.804
2023-10-24 02:50:35                   21.774
2023-10-24 02:51:56                     21.8
2023-10-24 02:53:17                   21.775
2023-10-24 02:59:06                   21.797
2023-10-24 03:00:27                   21.771
2023-10-24 03:04:02                   21.804
2023-10-24 03:04:29                   21.757
2023-10-24 03:04:56                   21.799
2023-10-24 03:06:44                   21.767
2023-10-24 03:08:05                   21.804
2023-10-24 03:08:31                    21.76
2023-10-24 03:09:52                   21.796
2023-10-24 03:12:34                    21.83
2023-10-24 03:13:01                   21.802
2023-10-24 03:16:36                   21.829
2023-10-24 03:17:03                    21.79
2023-10-24 03:18:24                   21.822
2023-10-24 03:18:50                   21.798
2023-10-24 03:20:38                   21.834
2023-10-24 03:21:05                   21.811
2023-10-24 03:21:59                   21.839
2023-10-24 03:22:26                   21.813
2023-10-24 03:22:53                   21.846
2023-10-24 03:26:28                   21.824
2023-10-24 03:27:22                   21.864
2023-10-24 03:27:49                   21.837
2023-10-24 03:30:03                   21.859
2023-10-24 03:30:57                   21.837
2023-10-24 03:32:18                   21.861
2023-10-24 03:33:38                   21.834
2023-10-24 03:37:14                   21.861
2023-10-24 03:47:33                   21.884
2023-10-24 03:48:26                   21.861
2023-10-24 03:49:20                   21.884
2023-10-24 03:55:10                   21.913
2023-10-24 03:58:18                   21.936
2023-10-24 03:58:45                   21.908
2023-10-24 04:01:00                    21.93
2023-10-24 04:04:35                   21.958
2023-10-24 04:05:02                   21.931
2023-10-24 04:07:43                   21.959
2023-10-24 04:18:02                   21.983
2023-10-24 04:18:29                   21.959
2023-10-24 04:18:56                   21.991
2023-10-24 04:19:23                   21.956
2023-10-24 04:19:50                   21.981
2023-10-24 04:20:17                   21.959
2023-10-24 04:26:07                   21.988
2023-10-24 04:31:57                   21.962
2023-10-24 04:32:24                   21.986
2023-10-24 04:39:07                   22.021
2023-10-24 04:39:34                   21.991
2023-10-24 04:58:51                   21.959
2023-10-24 04:59:18                   21.991
2023-10-24 05:02:53                   21.951
2023-10-24 05:03:20                   21.981
2023-10-24 05:10:04                   21.961
2023-10-24 05:20:50                   21.937
2023-10-24 05:22:11                   21.909
2023-10-24 05:24:25                   21.884
2023-10-24 05:27:33                   21.906
2023-10-24 05:28:00                   21.883
2023-10-24 05:31:36                   21.861
2023-10-24 05:43:42                   21.831
2023-10-24 05:52:40                   21.808
2023-10-24 05:54:28                   21.769
2023-10-24 05:54:55                   21.791
2023-10-24 05:55:49                   21.816
2023-10-24 05:56:42                   21.769
2023-10-24 05:57:36                     21.8
2023-10-24 06:04:47                   21.777
2023-10-24 06:06:34                   21.805
2023-10-24 06:07:55                   21.779
2023-10-24 06:08:49                   21.803
2023-10-24 06:09:16                    21.77
2023-10-24 06:09:43                   21.797
2023-10-24 06:16:00                   21.829
2023-10-24 06:16:26                   21.804
2023-10-24 06:16:53                    21.78
2023-10-24 06:17:20                   21.813
2023-10-24 06:19:35                   21.839
2023-10-24 06:20:02                     21.8
2023-10-24 06:20:29                   21.827
2023-10-24 06:21:22                   21.787
2023-10-24 06:21:49                   21.837
2023-10-24 06:22:16                   21.813
2023-10-24 06:24:31                   21.849
2023-10-24 06:25:52                   21.827
2023-10-24 06:27:12                   21.848
2023-10-24 06:37:04                   21.871
2023-10-24 06:37:31                   21.849
2023-10-24 06:42:27                   21.879
2023-10-24 06:43:21                   21.852
2023-10-24 06:45:09                   21.879
2023-10-24 06:45:36                   21.847
2023-10-24 06:48:17                   21.891
2023-10-24 06:49:11                   21.859
2023-10-24 06:57:15                   21.881
2023-10-24 06:57:42                   21.852
2023-10-24 06:58:09                   21.879
2023-10-24 07:04:53                   21.901
2023-10-24 07:11:36                   21.945
2023-10-24 07:12:03                   21.924
2023-10-24 07:15:11                   21.958
2023-10-24 07:15:38                   21.913
2023-10-24 07:16:05                   21.935
2023-10-24 07:18:20                    21.97
2023-10-24 07:19:41                   21.935
2023-10-24 07:20:07                   21.968
2023-10-24 07:20:34                   21.943
2023-10-24 07:21:01                   21.971
2023-10-24 07:21:55                   21.946
2023-10-24 07:26:24                   21.978
2023-10-24 07:27:45                   21.951
2023-10-24 07:29:05                   21.983
2023-10-24 07:30:53                   21.959
2023-10-24 07:33:08                   21.991
2023-10-24 07:33:35                   21.966
2023-10-24 07:36:43                   22.001
2023-10-24 07:38:31                   21.968
2023-10-24 07:40:18                   21.991
2023-10-24 07:41:39                   21.966
2023-10-24 07:43:27                   21.988
2023-10-24 07:50:37                   21.966
2023-10-24 07:53:45                   21.991
2023-10-24 07:55:33                   21.966
2023-10-24 08:08:34                   21.938
2023-10-24 08:09:01                   21.971
2023-10-24 08:09:54                   21.944
2023-10-24 08:14:50                   21.973
2023-10-24 08:15:17                   21.948
2023-10-24 08:17:59                   21.909
2023-10-24 08:22:01                   21.884
2023-10-24 08:23:22                   21.908
2023-10-24 08:24:16                   21.881
2023-10-24 08:27:24                   21.859
2023-10-24 08:30:59                   21.889
2023-10-24 08:31:26                   21.837
2023-10-24 08:31:53                   21.866
2023-10-24 08:34:08                   21.837
2023-10-24 08:35:01                   21.864
2023-10-24 08:40:24                   21.842
2023-10-24 08:41:18                   21.866
2023-10-24 08:42:12                   21.839
2023-10-24 08:45:47                   21.861
2023-10-24 08:47:08                   21.834
2023-10-24 08:48:02                   21.813
2023-10-24 08:48:29                   21.839
2023-10-24 08:52:04                    21.79
2023-10-24 08:52:31                   21.822
2023-10-24 08:53:51                   21.797
2023-10-24 08:59:41                   21.769
2023-10-24 09:02:50                   21.789
2023-10-24 09:03:43                   21.763
2023-10-24 09:17:11                   21.789
2023-10-24 09:18:05                   21.763
2023-10-24 09:29:17                   21.794
2023-10-24 09:30:38                   21.756
2023-10-24 09:31:05                   21.779
2023-10-24 09:37:22                   21.812
2023-10-24 09:37:49                   21.782
2023-10-24 09:38:43                   21.828
2023-10-24 09:39:09                   21.804
2023-10-24 09:40:57                   21.777
2023-10-24 09:41:24                   21.816
2023-10-24 09:42:45                    21.79
2023-10-24 09:43:12                   21.818
2023-10-24 09:44:59                   21.841
2023-10-24 09:45:53                   21.816
2023-10-24 09:47:14                   21.837
2023-10-24 09:51:43                   21.864
2023-10-24 09:53:31                   21.834
2023-10-24 09:54:51                   21.856
2023-10-24 10:05:10                   21.884
2023-10-24 10:06:04                   21.859
2023-10-24 10:11:00                   21.886
2023-10-24 10:12:48                   21.847
2023-10-24 10:13:15                   21.874
2023-10-24 10:14:09                   21.898
2023-10-24 10:18:11                   21.932
2023-10-24 10:18:38                   21.899
2023-10-24 10:19:31                   21.948
2023-10-24 10:19:58                   21.914
2023-10-24 10:20:52                   21.937
2023-10-24 10:22:40                   21.912
2023-10-24 10:23:07                   21.933
2023-10-24 10:25:48                   21.955
2023-10-24 10:26:15                   21.923
2023-10-24 10:26:42                    21.95
2023-10-24 10:30:44                   21.974
2023-10-24 10:40:09                   21.953
2023-10-24 10:41:03                   21.983
2023-10-24 10:45:32                   21.961
2023-10-24 10:45:59                   21.993
2023-10-24 10:47:47                   21.971
2023-10-24 10:53:10                   22.001
2023-10-24 10:55:51                   21.978
2023-10-24 10:59:27                   22.001
2023-10-24 11:02:08                   21.971
2023-10-24 11:03:56                   22.001
2023-10-24 11:05:17                   21.978
2023-10-24 11:05:44                   22.001
2023-10-24 11:06:37                   21.978
2023-10-24 11:21:25                   21.953
2023-10-24 11:24:07                   21.976
2023-10-24 11:25:28                   21.955
2023-10-24 11:31:17                   21.978
2023-10-24 11:33:59                   21.953
2023-10-24 11:39:22                   21.925
2023-10-24 11:39:49                   21.961
2023-10-24 11:42:30                   21.922
2023-10-24 11:43:24                    21.95
2023-10-24 11:44:18                   21.929
2023-10-24 11:45:12                    21.95
2023-10-24 11:46:05                   21.918
2023-10-24 11:46:32                   21.957
2023-10-24 11:46:59                   21.927
2023-10-24 11:50:08                   21.901
2023-10-24 11:50:34                   21.925
2023-10-24 11:53:43                   21.894
2023-10-24 11:54:10                   21.918
2023-10-24 11:56:51                   21.893
2023-10-24 11:57:18                   21.916
2023-10-24 11:58:12                   21.894
2023-10-24 12:05:23                   21.871
2023-10-24 12:08:58                   21.908
2023-10-24 12:09:25                   21.886
2023-10-24 12:15:42                   21.856
2023-10-24 12:16:08                   21.879
2023-10-24 12:21:05                   21.901
2023-10-24 12:21:31                   21.864
2023-10-24 12:24:40                   21.889
2023-10-24 12:25:34                   21.856
2023-10-24 12:37:40                   21.879
2023-10-24 12:38:07                   21.852
2023-10-24 12:39:28                   21.876
2023-10-24 12:40:22                   21.849
2023-10-24 12:43:57                   21.871
2023-10-24 12:46:11                   21.849
2023-10-24 12:59:39                   21.871
2023-10-24 13:01:53                   21.839
2023-10-24 13:03:14                   21.859
2023-10-24 13:03:41                   21.839
2023-10-24 13:04:35                   21.861
2023-10-24 13:05:02                   21.837
2023-10-24 13:05:56                   21.874
2023-10-24 13:06:22                   21.847
2023-10-24 13:14:00                   21.879
2023-10-24 13:14:27                   21.842
2023-10-24 13:15:48                   21.866
2023-10-24 13:23:25                   21.837
2023-10-24 13:23:52                   21.864
2023-10-24 13:27:54                   21.896
2023-10-24 13:28:21                   21.873
2023-10-24 13:32:50                   21.902
2023-10-24 13:33:44                   21.876
2023-10-24 13:35:32                   21.907
2023-10-24 13:36:53                   21.882
2023-10-24 13:37:19                    21.92
2023-10-24 13:43:36                   21.945
2023-10-24 13:46:44                   21.968
2023-10-24 13:47:38                   21.935
2023-10-24 13:48:05                   21.963
2023-10-24 13:56:10                   21.986
2023-10-24 13:57:03                   21.959
2023-10-24 13:57:30                   21.986
2023-10-24 13:59:45                   21.956
2023-10-24 14:00:39                   21.998
2023-10-24 14:01:06                   21.971
2023-10-24 14:04:14                   22.001
2023-10-24 14:05:08                   21.961
2023-10-24 14:05:35                   22.001
2023-10-24 14:06:55                   21.963
2023-10-24 14:08:43                   21.988
2023-10-24 14:15:53                   21.961
2023-10-24 14:16:20                   21.993
2023-10-24 14:18:08                   22.013
2023-10-24 14:18:35                   21.988
2023-10-24 14:28:54                   21.966
2023-10-24 14:30:14                   21.993
2023-10-24 14:30:41                   21.959
2023-10-24 14:31:08                   21.986
2023-10-24 14:31:35                   21.963
2023-10-24 14:32:56                   21.988
2023-10-24 14:36:04                   21.951
2023-10-24 14:36:31                   21.986
2023-10-24 14:41:27                   21.961
2023-10-24 14:41:54                   21.981
2023-10-24 14:42:21                   21.955
2023-10-24 14:49:31                   21.925
2023-10-24 14:51:19                   21.951
2023-10-24 14:51:46                   21.904
2023-10-24 14:56:42                   21.871
2023-10-24 14:57:09                   21.932
2023-10-24 14:57:36                   21.881
2023-10-24 15:01:38                   21.856
2023-10-24 15:02:32                   21.881
2023-10-24 15:02:59                   21.847
2023-10-24 15:03:26                   21.871
2023-10-24 15:05:40                   21.844
2023-10-24 15:07:28                   21.871
2023-10-24 15:08:22                   21.842
2023-10-24 15:09:15                   21.866
2023-10-24 15:15:59                   21.837
2023-10-24 15:16:26                   21.864
2023-10-24 15:16:53                   21.837
2023-10-24 15:25:24                   21.813
2023-10-24 15:29:26                   21.787
2023-10-24 15:30:47                   21.762
2023-10-24 15:31:41                   21.794
2023-10-24 15:32:08                   21.769
2023-10-24 15:35:43                   21.746
2023-10-24 15:39:18                   21.771
2023-10-24 15:39:45                   21.744
2023-10-24 15:42:00                   21.773
2023-10-24 15:42:54                   21.741
2023-10-24 15:43:47                   21.768
2023-10-24 15:44:14                   21.741
2023-10-24 15:44:41                   21.771
2023-10-24 15:46:56                   21.741
2023-10-24 16:00:23                   21.716
2023-10-24 16:00:50                   21.741
2023-10-24 16:16:05                   21.718
2023-10-24 16:17:26                   21.741
2023-10-24 16:21:01                   21.719
2023-10-24 16:21:28                   21.758
2023-10-24 16:22:48                   21.729
2023-10-24 16:24:36                   21.771
2023-10-24 16:25:03                   21.736
2023-10-24 16:34:01                   21.766
2023-10-24 16:34:28                   21.744
2023-10-24 16:36:43                   21.768
2023-10-24 16:37:10                   21.746
2023-10-24 16:38:57                   21.774
2023-10-24 16:41:39                   21.806
2023-10-24 16:42:06                   21.777
2023-10-24 16:44:20                   21.817
